date,hrrr_tmax,peak_cloud_cover,peak_solar_flux,peak_wind_speed,snow_depth,n_hours_fetched,n_peak_hours,grid_lat,grid_lon
2021-01-01,39.51068237304692,100.0,132.6199981689453,5.140240354046617,0.0,18,5,40.76794976166704,-73.86206056835027
2021-01-02,49.92923706054692,20.4,149.06000061035155,13.183247677972068,0.0,18,5,40.76794976166704,-73.86206056835027
2021-01-03,40.18343017578129,100.0,12.139999771118164,8.236992083124075,0.0,18,5,40.76794976166704,-73.86206056835027
2021-01-04,41.758210449218794,100.0,135.60000057220458,5.394242819917715,0.0,18,5,40.76794976166704,-73.86206056835027
2021-01-05,38.64391601562504,100.0,72.34000015258789,4.5654501091081805,0.0,18,5,40.76794976166704,-73.86206056835027
2021-01-06,38.64776123046879,78.2,176.08000068664552,9.204526028535179,0.0,18,5,40.76794976166704,-73.86206056835027
2021-01-07,43.55568359375004,1.0,227.71999969482422,9.13233244642009,0.0,18,5,40.76794976166704,-73.86206056835027
2021-01-08,40.47204101562504,100.0,227.05999755859375,7.519358875399824,0.0,18,5,40.76794976166704,-73.86206056835027
2021-01-09,37.442615966796915,74.0,209.8400016784668,11.933839924818255,0.0,18,5,40.76794976166704,-73.86206056835027
2021-01-10,40.656831054687544,32.6,232.62000122070313,7.532939232585774,0.0,18,5,40.76794976166704,-73.86206056835027
2021-01-11,39.21822631835941,100.0,168.15999603271484,4.586606866252548,0.0,18,5,40.76794976166704,-73.86206056835027
2021-01-12,43.51294677734379,43.6,227.05999603271485,3.089471364561377,0.0,18,5,40.76794976166704,-73.86206056835027
2021-01-13,44.46914184570316,45.6,223.5399963378906,7.9551240803310765,0.0,18,5,40.76794976166704,-73.86206056835027
2021-01-14,48.720246582031294,65.2,194.84000091552736,2.3610481629188103,0.0,18,5,40.76794976166704,-73.86206056835027
2021-01-15,46.00876586914067,100.0,80.17999992370605,11.564797972531457,0.0,18,5,40.76794976166704,-73.86206056835027
2021-01-16,47.07207763671879,97.0,117.15999755859374,9.81578527404577,0.0,18,5,40.76794976166704,-73.86206056835027
2021-01-17,40.740876464843794,100.0,128.7,10.60965129083144,0.0,18,5,40.76794976166704,-73.86206056835027
2021-01-18,44.295338134765665,65.6,201.5199951171875,9.325332955259203,0.0,18,5,40.76794976166704,-73.86206056835027
2021-01-19,39.94244506835942,100.0,93.0,10.74217989946905,0.0,18,5,40.76794976166704,-73.86206056835027
2021-01-20,39.502717285156294,43.6,227.47999877929686,16.41570774913216,0.0,18,5,40.76794976166704,-73.86206056835027
2021-01-21,41.43004882812504,53.6,156.12000427246093,8.738382049280023,0.0,18,5,40.76794976166704,-73.86206056835027
2021-01-22,43.43329589843754,89.4,114.71999969482422,12.025402442136407,0.0,17,5,40.76794976166704,-73.86206056835027
2021-01-23,28.942054443359417,65.8,194.0399963378906,16.41759811710249,0.0,18,5,40.76794976166704,-73.86206056835027
2021-01-24,33.279511718750044,80.6,280.63999328613284,13.493962764340608,0.0,18,5,40.76794976166704,-73.86206056835027
2021-01-25,38.915333251953165,100.0,242.82000122070312,5.7037101829146,0.0,18,5,40.76794976166704,-73.86206056835027
2021-01-26,36.775361328125044,100.0,20.04000015258789,7.815152556636264,0.0,18,5,40.76794976166704,-73.86206056835027
2021-01-27,36.95108764648442,100.0,65.14000084400178,8.031792972195973,0.0,18,5,40.76794976166704,-73.86206056835027
2021-01-28,33.077912597656294,18.6,290.4000024318695,15.759346155446542,0.0,18,5,40.76794976166704,-73.86206056835027
2021-01-29,20.39210937500004,27.4,309.5399993896484,18.125207650887155,0.0,18,5,40.76794976166704,-73.86206056835027
2021-01-30,30.18916748046879,0.4,311.26000061035154,9.317722287352057,0.0,18,5,40.76794976166704,-73.86206056835027
2021-01-31,30.78111083984379,100.0,158.9800016403198,5.850735516552085,0.0,18,5,40.76794976166704,-73.86206056835027
