date,hrrr_tmax,peak_cloud_cover,peak_solar_flux,peak_wind_speed,snow_depth,n_hours_fetched,n_peak_hours,grid_lat,grid_lon
2023-09-01,77.26503417968755,0.0,691.5799987792968,7.7175373959935625,0.0,18,5,40.76794976166704,-73.86206056835027
2023-09-02,79.60759399414067,80.0,666.4200012207032,10.591162697604254,0.0,18,5,40.76794976166704,-73.86206056835027
2023-09-03,92.15546386718754,12.6,635.9599975585937,7.588482183032889,0.0,18,5,40.76794976166704,-73.86206056835027
2023-09-04,95.08991210937504,7.0,632.9200073242188,5.045181881753033,0.0,18,5,40.76794976166704,-73.86206056835027
2023-09-05,94.59486816406255,68.4,620.7400024414062,6.110115761815029,0.0,18,5,40.76794976166704,-73.86206056835027
2023-09-06,95.36242797851567,2.2,635.3600036621094,6.629031542399413,0.0,18,5,40.76794976166704,-73.86206056835027
2023-09-07,97.84819458007817,2.4,627.2000061035156,9.126200506377135,0.0,18,5,40.76794976166704,-73.86206056835027
2023-09-08,89.31687133789066,13.6,613.1199951171875,10.88444193368981,0.0,18,5,40.76794976166704,-73.86206056835027
2023-09-09,87.06807983398441,83.0,479.7200012207031,7.782588558774987,0.0,18,5,40.76794976166704,-73.86206056835027
2023-09-10,82.0516674804688,100.0,243.5,3.728519261915377,0.0,17,5,40.76794976166704,-73.86206056835027
2023-09-11,79.09716918945317,76.0,440.3199996948242,5.130013099198204,0.0,18,5,40.76794976166704,-73.86206056835027
2023-09-12,79.1266674804688,72.8,607.9799926757812,5.650460949512002,0.0,18,5,40.76794976166704,-73.86206056835027
2023-09-13,78.07862670898442,55.8,461.8399963378906,6.764396442064178,0.0,18,5,40.76794976166704,-73.86206056835027
2023-09-14,76.58761718750004,0.0,630.6400024414063,8.37586161795862,0.0,18,5,40.76794976166704,-73.86206056835027
2023-09-15,72.97998168945317,98.8,532.6400024414063,12.93403771612627,0.0,18,5,40.76794976166704,-73.86206056835027
2023-09-16,78.07274902343754,99.2,588.1199951171875,11.651608321056738,0.0,18,5,40.76794976166704,-73.86206056835027
2023-09-17,79.1479809570313,70.2,588.660009765625,7.056242962937247,0.0,18,5,40.76794976166704,-73.86206056835027
2023-09-18,68.0667309570313,100.0,69.46000061035156,4.17277577867382,0.0,18,5,40.76794976166704,-73.86206056835027
2023-09-19,70.6496166992188,5.2,586.1799987792969,9.350961279775301,0.0,18,5,40.76794976166704,-73.86206056835027
2023-09-20,72.28125122070317,7.2,570.5399963378907,6.670017135368349,0.0,18,5,40.76794976166704,-73.86206056835027
2023-09-21,71.05715454101566,30.0,589.0800048828125,6.0065778930653995,0.0,18,5,40.76794976166704,-73.86206056835027
2023-09-22,73.27013061523442,100.0,528.5600036621094,11.205532596705213,0.0,18,5,40.76794976166704,-73.86206056835027
2023-09-23,63.16150024414067,100.0,42.49999952316284,16.40609826049465,0.0,18,5,40.76794976166704,-73.86206056835027
2023-09-24,64.39229858398441,100.0,104.09999771118164,13.567291897332131,0.0,18,5,40.76794976166704,-73.86206056835027
2023-09-25,61.80122802734379,100.0,22.439999771118163,13.928955099967832,0.0,18,5,40.76794976166704,-73.86206056835027
2023-09-26,59.94190185546879,100.0,34.15999984741211,10.447214313839378,0.0,18,5,40.76794976166704,-73.86206056835027
2023-09-27,61.62088745117192,96.6,274.4599945068359,6.843273356445209,0.0,18,5,40.76794976166704,-73.86206056835027
2023-09-28,63.000275878906294,100.0,163.86000061035156,8.353600230171601,0.0,18,5,40.76794976166704,-73.86206056835027
2023-09-29,63.929334716796916,100.0,66.02499961853027,13.051171622092294,0.0,18,5,40.76794976166704,-73.86206056835027
2023-09-30,66.36192749023442,84.6,241.59999389648436,5.47968920152008,0.0,18,5,40.76794976166704,-73.86206056835027
