date,hrrr_tmax,peak_cloud_cover,peak_solar_flux,peak_wind_speed,soil_moisture,snow_depth,n_hours_fetched,n_peak_hours,grid_lat,grid_lon
2025-09-01,79.02762573242191,86.4,568.8800048828125,,,0.0,18,5,40.76794976166704,-73.86206056835027
2025-09-02,78.17810791015629,28.2,637.9399963378906,,,0.0,18,5,40.76794976166704,-73.86206056835027
2025-09-03,80.69809692382816,22.6,646.3400085449218,,,0.0,18,5,40.76794976166704,-73.86206056835027
2025-09-04,78.27286499023441,1.6,653.9599975585937,,,0.0,18,5,40.76794976166704,-73.86206056835027
2025-09-05,83.12805297851567,1.6,641.7,,,0.0,18,5,40.76794976166704,-73.86206056835027
2025-09-06,87.82509277343755,100.0,531.7400024414062,,,0.0,18,5,40.76794976166704,-73.86206056835027
2025-09-07,65.33102539062504,100.0,197.0,,,0.0,18,5,40.76794976166704,-73.86206056835027
2025-09-08,70.77167480468754,0.2,668.1400024414063,,,0.0,18,5,40.76794976166704,-73.86206056835027
2025-09-09,74.2579663085938,51.2,562.7399963378906,,,0.0,18,5,40.76794976166704,-73.86206056835027
2025-09-10,70.87802246093754,83.2,360.06000366210935,,,0.0,18,5,40.76794976166704,-73.86206056835027
2025-09-11,80.30385253906255,24.2,645.7200073242187,,,0.0,18,5,40.76794976166704,-73.86206056835027
2025-09-12,80.32939575195317,17.8,572.2600006103515,,,0.0,18,5,40.76794976166704,-73.86206056835027
2025-09-13,78.1873364257813,15.6,584.9599975585937,,,0.0,18,5,40.76794976166704,-73.86206056835027
2025-09-14,82.92628906250005,20.8,591.9799987792969,,,0.0,18,5,40.76794976166704,-73.86206056835027
2025-09-15,81.33415039062504,100.0,577.8,,,0.0,18,5,40.76794976166704,-73.86206056835027
2025-09-16,76.2783520507813,100.0,456.2199981689453,,,0.0,18,5,40.76794976166704,-73.86206056835027
2025-09-17,69.85755737304692,99.8,161.2,,,0.0,18,5,40.76794976166704,-73.86206056835027
2025-09-18,85.56872070312504,2.4,567.2500076293945,,,0.0,18,5,40.76794976166704,-73.86206056835027
2025-09-19,85.75005004882817,2.6,583.0800109863281,,,0.0,18,5,40.76794976166704,-73.86206056835027
2025-09-20,75.02739379882817,0.4,591.6000061035156,,,0.0,18,5,40.76794976166704,-73.86206056835027
2025-09-21,73.51946533203129,96.8,560.5200012207031,,,0.0,18,5,40.76794976166704,-73.86206056835027
2025-09-22,75.04024780273441,20.8,510.6000061035156,,,0.0,18,5,40.76794976166704,-73.86206056835027
2025-09-23,84.13494995117192,60.4,541.5,,,0.0,18,5,40.76794976166704,-73.86206056835027
2025-09-24,83.74295776367191,100.0,409.3999938964844,,,0.0,18,5,40.76794976166704,-73.86206056835027
2025-09-25,77.54699829101567,100.0,199.56000061035155,,,0.0,18,5,40.76794976166704,-73.86206056835027
2025-09-26,83.18677490234379,13.4,513.9800048828125,,,0.0,18,5,40.76794976166704,-73.86206056835027
2025-09-27,82.37082031250004,100.0,467.79999389648435,,,0.0,18,5,40.76794976166704,-73.86206056835027
2025-09-28,85.24791992187504,7.0,532.8199859619141,,,0.0,18,5,40.76794976166704,-73.86206056835027
2025-09-29,80.15734985351567,98.0,445.3000061035156,,,0.0,18,5,40.76794976166704,-73.86206056835027
2025-09-30,81.93317993164067,100.0,482.8199981689453,,,0.0,18,5,40.76794976166704,-73.86206056835027
