date,hrrr_tmax,peak_cloud_cover,peak_solar_flux,peak_wind_speed,snow_depth,n_hours_fetched,n_peak_hours,grid_lat,grid_lon
2023-07-01,82.99187744140629,99.6,768.0,11.387857673431617,0.0,18,5,40.76794976166704,-73.86206056835027
2023-07-02,88.30096557617192,100.0,570.8,11.492406891942021,0.0,18,5,40.76794976166704,-73.86206056835027
2023-07-03,90.66643188476567,72.4,488.8,8.995234888404843,0.0,18,5,40.76794976166704,-73.86206056835027
2023-07-04,83.95834472656254,94.8,437.0,5.053657446547251,0.0,18,5,40.76794976166704,-73.86206056835027
2023-07-05,92.87990234375005,25.2,636.4,6.660212685570793,0.0,18,5,40.76794976166704,-73.86206056835027
2023-07-06,91.11187255859379,0.0,810.4,11.599312898083166,0.0,18,5,40.76794976166704,-73.86206056835027
2023-07-07,88.15836303710941,54.0,740.0,8.939669047059109,0.0,18,5,40.76794976166704,-73.86206056835027
2023-07-08,87.39668090820317,42.4,689.0,9.399593314143498,0.0,18,5,40.76794976166704,-73.86206056835027
2023-07-09,85.27203491210942,100.0,373.2,11.03249776322303,0.0,18,5,40.76794976166704,-73.86206056835027
2023-07-10,83.35382202148442,65.6,632.8,10.634467676121314,0.0,18,5,40.76794976166704,-73.86206056835027
2023-07-11,92.05889404296879,6.0,802.6,5.147061867134251,0.0,18,5,40.76794976166704,-73.86206056835027
2023-07-12,95.02893798828129,72.6,755.2,9.002833943916597,0.0,16,5,40.76794976166704,-73.86206056835027
2023-07-13,88.74602172851567,0.4,781.8,16.631113497972763,0.0,18,5,40.76794976166704,-73.86206056835027
2023-07-14,87.51961791992191,66.4,730.8,10.573853230916558,0.0,18,5,40.76794976166704,-73.86206056835027
2023-07-15,89.83608520507816,100.0,666.4,9.041895966609038,0.0,18,5,40.76794976166704,-73.86206056835027
2023-07-16,79.86917846679691,100.0,225.6,5.778764746619402,0.0,18,5,40.76794976166704,-73.86206056835027
2023-07-17,90.94109008789067,32.8,736.0,8.886887925172669,0.0,18,5,40.76794976166704,-73.86206056835027
2023-07-18,86.58808715820317,75.6,509.8,7.6536780322884,0.0,18,5,40.76794976166704,-73.86206056835027
2023-07-19,81.32305419921879,67.8,409.2,3.0667741676948985,0.0,18,5,40.76794976166704,-73.86206056835027
2023-07-20,87.8722241210938,83.4,594.6,6.412632676546626,0.0,18,5,40.76794976166704,-73.86206056835027
2023-07-21,82.96331298828129,56.8,603.8,8.101748892188708,0.0,18,5,40.76794976166704,-73.86206056835027
2023-07-22,85.58283813476567,85.6,739.2,8.474005449669775,0.0,18,5,40.76794976166704,-73.86206056835027
2023-07-23,89.19997680664066,5.6,793.6,7.042656629112651,0.0,18,5,40.76794976166704,-73.86206056835027
2023-07-24,87.84003417968754,38.6,757.2,12.869238688504627,0.0,18,5,40.76794976166704,-73.86206056835027
2023-07-25,89.17102783203129,73.0,537.8,10.768254145224963,0.0,18,5,40.76794976166704,-73.86206056835027
2023-07-26,88.37786987304692,20.2,774.8,10.05267193694488,0.0,18,5,40.76794976166704,-73.86206056835027
2023-07-27,96.85596435546879,50.4,656.2,17.739913339096347,0.0,18,5,40.76794976166704,-73.86206056835027
2023-07-28,96.29994628906255,34.6,696.2,9.122942222554178,0.0,18,5,40.76794976166704,-73.86206056835027
2023-07-29,93.93750122070317,70.8,642.8,13.625633256189175,0.0,18,5,40.76794976166704,-73.86206056835027
2023-07-30,81.43555419921879,42.8,793.0,9.131809204603545,0.0,18,5,40.76794976166704,-73.86206056835027
2023-07-31,84.7000317382813,36.6,706.6,9.051979151798585,0.0,18,5,40.76794976166704,-73.86206056835027
