date,hrrr_tmax,peak_cloud_cover,peak_solar_flux,peak_wind_speed,soil_moisture,snow_depth,n_hours_fetched,n_peak_hours,grid_lat,grid_lon
2025-12-01,68.9856274414063,1.2,263.6999984741211,,,0.0,18,5,33.94554697556787,-118.40164890245538
2025-12-02,63.35205810546879,99.8,208.05999755859375,,,0.0,18,5,33.94554697556787,-118.40164890245538
2025-12-03,66.24530761718754,72.4,262.7199951171875,,,0.0,18,5,33.94554697556787,-118.40164890245538
2025-12-04,69.95445678710942,41.6,268.2199981689453,,,0.0,18,5,33.94554697556787,-118.40164890245538
2025-12-05,69.21106689453129,1.4,259.7799957275391,,,0.0,18,5,33.94554697556787,-118.40164890245538
2025-12-06,68.24860961914067,5.4,258.13999938964844,,,0.0,18,5,33.94554697556787,-118.40164890245538
2025-12-07,70.47515380859379,7.2,218.52499961853027,,,0.0,18,5,33.94554697556787,-118.40164890245538
2025-12-08,75.31605957031255,0.4,266.02000732421874,,,0.0,18,5,33.94554697556787,-118.40164890245538
2025-12-09,82.77050292968754,0.0,267.6199920654297,,,0.0,18,5,33.94554697556787,-118.40164890245538
2025-12-10,79.41742065429692,10.2,264.75999450683594,,,0.0,18,5,33.94554697556787,-118.40164890245538
2025-12-11,73.28216064453129,37.0,250.20000457763672,,,0.0,18,5,33.94554697556787,-118.40164890245538
2025-12-12,67.72862670898442,100.0,211.49999542236327,,,0.0,18,5,33.94554697556787,-118.40164890245538
2025-12-13,61.89038208007817,100.0,153.340002822876,,,0.0,18,5,33.94554697556787,-118.40164890245538
2025-12-14,61.86308105468754,49.0,202.06000213623048,,,0.0,18,5,33.94554697556787,-118.40164890245538
2025-12-15,63.53195922851567,18.4,237.83999938964843,,,0.0,18,5,33.94554697556787,-118.40164890245538
2025-12-16,63.666431884765665,70.4,199.5,,,0.0,18,5,33.94554697556787,-118.40164890245538
2025-12-17,62.554066162109415,94.0,161.05999908447265,,,0.0,18,5,33.94554697556787,-118.40164890245538
2025-12-18,75.23761718750004,68.0,248.82000274658202,,,0.0,18,5,33.94554697556787,-118.40164890245538
2025-12-19,66.02404296875004,80.4,241.3999984741211,,,0.0,18,5,33.94554697556787,-118.40164890245538
2025-12-20,63.21802490234379,77.2,172.63999938964844,,,0.0,18,5,33.94554697556787,-118.40164890245538
2025-12-21,61.48668945312504,99.6,170.37999572753907,,,0.0,18,5,33.94554697556787,-118.40164890245538
2025-12-22,60.275281982421916,100.0,90.03999862670898,,,0.0,18,5,33.94554697556787,-118.40164890245538
2025-12-23,61.74113281250004,73.8,131.2599983215332,,,0.0,18,5,33.94554697556787,-118.40164890245538
2025-12-24,62.372956542968794,100.0,61.039999389648436,,,0.0,18,5,33.94554697556787,-118.40164890245538
2025-12-25,64.14274414062504,96.8,153.2,,,0.0,18,5,33.94554697556787,-118.40164890245538
2025-12-26,61.860993652343794,100.0,94.01999893188477,,,0.0,18,5,33.94554697556787,-118.40164890245538
2025-12-27,59.324799804687544,0.2,280.79999389648435,,,0.0,18,5,33.94554697556787,-118.40164890245538
2025-12-28,62.35252197265629,0.6,286.2800018310547,,,0.0,18,5,33.94554697556787,-118.40164890245538
2025-12-29,72.89071777343754,39.0,292.8199981689453,,,0.0,17,5,33.94554697556787,-118.40164890245538
2025-12-30,70.80639160156254,100.0,115.73999786376953,,,0.0,18,5,33.94554697556787,-118.40164890245538
2025-12-31,68.27008789062504,100.0,53.36000022888184,,,0.0,18,5,33.94554697556787,-118.40164890245538
