event_id,event_slug,event_title,city,event_date,n_buckets,bucket_width,min_bucket,max_bucket,neg_risk,total_volume,created_at,accepting_orders
262803,highest-temperature-in-tel-aviv-on-march-14-2026,Highest temperature in Tel Aviv on March 14?,tel_aviv,2026-03-14,9,,,,True,0.0,2026-03-12T10:01:08.188452Z,False
262802,highest-temperature-in-munich-on-march-14-2026,Highest temperature in Munich on March 14?,munich,2026-03-14,9,,,,True,0.0,2026-03-12T10:01:03.911481Z,False
262801,highest-temperature-in-lucknow-on-march-14-2026,Highest temperature in Lucknow on March 14?,lucknow,2026-03-14,9,,,,True,19832.962972999994,2026-03-12T10:00:59.70797Z,False
262800,highest-temperature-in-wellington-on-march-14-2026,Highest temperature in Wellington on March 14?,wellington,2026-03-14,9,,,,True,0.0,2026-03-12T10:00:55.755816Z,False
262799,highest-temperature-in-ankara-on-march-14-2026,Highest temperature in Ankara on March 14?,ankara,2026-03-14,9,,,,True,20125.550301999996,2026-03-12T10:00:51.513842Z,False
262771,highest-temperature-in-london-on-march-14-2026,Highest temperature in London on March 14?,london,2026-03-14,9,,,,True,27879.608557999993,2026-03-12T10:00:00.870346Z,False
262798,highest-temperature-in-chicago-on-march-14-2026,Highest temperature in Chicago on March 14?,chicago_midway,2026-03-14,9,2.0,32.0,45.0,True,0.0,2026-03-12T10:00:47.487944Z,False
262797,highest-temperature-in-miami-on-march-14-2026,Highest temperature in Miami on March 14?,miami,2026-03-14,9,2.0,76.0,89.0,True,0.0,2026-03-12T10:00:43.351725Z,False
262796,highest-temperature-in-atlanta-on-march-14-2026,Highest temperature in Atlanta on March 14?,atlanta,2026-03-14,9,2.0,66.0,79.0,True,0.0,2026-03-12T10:00:39.379452Z,False
262795,highest-temperature-in-dallas-on-march-14-2026,Highest temperature in Dallas on March 14?,dallas,2026-03-14,9,2.0,76.0,89.0,True,0.0,2026-03-12T10:00:35.209368Z,False
262794,highest-temperature-in-nyc-on-march-14-2026,Highest temperature in NYC on March 14?,new_york_city,2026-03-14,9,2.0,44.0,57.0,True,0.0,2026-03-12T10:00:31.258619Z,False
262793,highest-temperature-in-seattle-on-march-14-2026,Highest temperature in Seattle on March 14?,seattle,2026-03-14,9,2.0,38.0,51.0,True,0.0,2026-03-12T10:00:27.295693Z,False
262791,highest-temperature-in-toronto-on-march-14-2026,Highest temperature in Toronto on March 14?,toronto,2026-03-14,9,,,,True,0.0,2026-03-12T10:00:23.170486Z,False
262789,highest-temperature-in-seoul-on-march-14-2026,Highest temperature in Seoul on March 14?,seoul,2026-03-14,9,,,,True,0.0,2026-03-12T10:00:19.042894Z,False
262785,highest-temperature-in-sao-paulo-on-march-14-2026,Highest temperature in Sao Paulo on March 14?,sao_paulo,2026-03-14,9,,,,True,30178.106405000002,2026-03-12T10:00:10.859738Z,False
264998,highest-temperature-in-ankara-on-march-15-2026,Highest temperature in Ankara on March 15?,ankara,2026-03-15,9,,,,True,24013.572790000002,2026-03-13T10:00:49.83817Z,False
264999,highest-temperature-in-wellington-on-march-15-2026,Highest temperature in Wellington on March 15?,wellington,2026-03-15,9,,,,True,0.0,2026-03-13T10:00:53.793919Z,False
265000,highest-temperature-in-lucknow-on-march-15-2026,Highest temperature in Lucknow on March 15?,lucknow,2026-03-15,9,,,,True,0.0,2026-03-13T10:00:57.82189Z,False
265005,highest-temperature-in-singapore-on-march-15-2026,Highest temperature in Singapore on March 15?,singapore,2026-03-15,9,,,,True,6984.415159999999,2026-03-13T10:01:18.146712Z,False
265002,highest-temperature-in-tel-aviv-on-march-15-2026,Highest temperature in Tel Aviv on March 15?,tel_aviv,2026-03-15,9,,,,True,0.0,2026-03-13T10:01:06.031606Z,False
265003,highest-temperature-in-tokyo-on-march-15-2026,Highest temperature in Tokyo on March 15?,tokyo,2026-03-15,9,,,,True,54801.178054,2026-03-13T10:01:10.257743Z,False
265004,highest-temperature-in-shanghai-on-march-15-2026,Highest temperature in Shanghai on March 15?,shanghai,2026-03-15,9,,,,True,122250.10905099998,2026-03-13T10:01:14.227151Z,False
265001,highest-temperature-in-munich-on-march-15-2026,Highest temperature in Munich on March 15?,munich,2026-03-15,9,,,,True,10115.704171000001,2026-03-13T10:01:01.811036Z,False
264997,highest-temperature-in-chicago-on-march-15-2026,Highest temperature in Chicago on March 15?,chicago_midway,2026-03-15,9,2.0,54.0,67.0,True,0.0,2026-03-13T10:00:45.837273Z,False
264994,highest-temperature-in-dallas-on-march-15-2026,Highest temperature in Dallas on March 15?,dallas,2026-03-15,9,2.0,84.0,97.0,True,11392.100456,2026-03-13T10:00:34.145382Z,False
264995,highest-temperature-in-atlanta-on-march-15-2026,Highest temperature in Atlanta on March 15?,atlanta,2026-03-15,9,2.0,58.0,71.0,True,0.0,2026-03-13T10:00:38.083011Z,False
264993,highest-temperature-in-nyc-on-march-15-2026,Highest temperature in NYC on March 15?,new_york_city,2026-03-15,9,2.0,38.0,51.0,True,0.0,2026-03-13T10:00:30.219029Z,False
264992,highest-temperature-in-seattle-on-march-15-2026,Highest temperature in Seattle on March 15?,seattle,2026-03-15,9,2.0,40.0,53.0,True,0.0,2026-03-13T10:00:26.184299Z,False
264990,highest-temperature-in-toronto-on-march-15-2026,Highest temperature in Toronto on March 15?,toronto,2026-03-15,9,,,,True,13630.706625000006,2026-03-13T10:00:21.91967Z,False
264988,highest-temperature-in-seoul-on-march-15-2026,Highest temperature in Seoul on March 15?,seoul,2026-03-15,9,,,,True,0.0,2026-03-13T10:00:17.869671Z,False
264980,highest-temperature-in-sao-paulo-on-march-15-2026,Highest temperature in Sao Paulo on March 15?,sao_paulo,2026-03-15,9,,,,True,7631.350611999999,2026-03-13T10:00:09.492009Z,False
264975,highest-temperature-in-paris-on-march-15-2026,Highest temperature in Paris on March 15?,paris,2026-03-15,9,,,,True,69767.534325,2026-03-13T10:00:05.382542Z,False
264965,highest-temperature-in-london-on-march-15-2026,Highest temperature in London on March 15?,london,2026-03-15,9,,,,True,10597.986500000003,2026-03-13T10:00:00.930821Z,False
264996,highest-temperature-in-miami-on-march-15-2026,Highest temperature in Miami on March 15?,miami,2026-03-15,9,2.0,76.0,89.0,True,0.0,2026-03-13T10:00:41.946163Z,False
264985,highest-temperature-in-buenos-aires-on-march-15-2026,Highest temperature in Buenos Aires on March 15?,buenos_aires,2026-03-15,9,,,,True,0.0,2026-03-13T10:00:13.690599Z,False
265847,highest-temperature-in-seoul-on-march-16-2026,Highest temperature in Seoul on March 16?,seoul,2026-03-16,11,,,,True,88924.30944600003,2026-03-13T19:14:58.644239Z,False
265843,highest-temperature-in-london-on-march-16-2026,Highest temperature in London on March 16?,london,2026-03-16,11,,,,True,17361.646740000004,2026-03-13T19:14:13.39169Z,False
265844,highest-temperature-in-paris-on-march-16-2026,Highest temperature in Paris on March 16?,paris,2026-03-16,11,,,,True,21454.925263000016,2026-03-13T19:14:26.402667Z,False
265845,highest-temperature-in-sao-paulo-on-march-16-2026,Highest temperature in Sao Paulo on March 16?,sao_paulo,2026-03-16,11,,,,True,17932.338878,2026-03-13T19:14:37.62257Z,False
265846,highest-temperature-in-buenos-aires-on-march-16-2026,Highest temperature in Buenos Aires on March 16?,buenos_aires,2026-03-16,11,,,,True,42612.59288000006,2026-03-13T19:14:48.057472Z,False
265848,highest-temperature-in-toronto-on-march-16-2026,Highest temperature in Toronto on March 16?,toronto,2026-03-16,11,,,,True,28416.277968999973,2026-03-13T19:15:09.668825Z,False
265850,highest-temperature-in-nyc-on-march-16-2026,Highest temperature in NYC on March 16?,new_york_city,2026-03-16,11,2.0,46.0,63.0,True,139948.99689899993,2026-03-13T19:15:31.377158Z,False
276784,highest-temperature-in-hong-kong-on-march-16-2026,Highest temperature in Hong Kong on March 16?,hong_kong,2026-03-16,11,,,,True,2737.8549999999996,2026-03-16T17:30:43.103866Z,False
276871,highest-temperature-in-taipei-on-march-16-2026,Highest temperature in Taipei on March 16?,taipei,2026-03-16,11,,,,True,0.0,2026-03-16T18:11:38.801805Z,False
265849,highest-temperature-in-seattle-on-march-16-2026,Highest temperature in Seattle on March 16?,seattle,2026-03-16,11,2.0,38.0,55.0,True,84713.23306999999,2026-03-13T19:15:20.68627Z,False
276753,highest-temperature-in-milan-on-march-16-2026,Highest temperature in Milan on March 16?,milan,2026-03-16,11,,,,True,2544.9052840000004,2026-03-16T17:18:51.51427Z,False
265866,highest-temperature-in-singapore-on-march-16-2026,Highest temperature in Singapore on March 16?,singapore,2026-03-16,11,,,,True,0.0,2026-03-13T19:17:41.378152Z,False
265865,highest-temperature-in-shanghai-on-march-16-2026,Highest temperature in Shanghai on March 16?,shanghai,2026-03-16,11,,,,True,3344.45,2026-03-13T19:17:30.32954Z,False
276755,highest-temperature-in-warsaw-on-march-16-2026,Highest temperature in Warsaw on March 16?,warsaw,2026-03-16,11,,,,True,0.0,2026-03-16T17:19:08.285813Z,False
265863,highest-temperature-in-tel-aviv-on-march-16-2026,Highest temperature in Tel Aviv on March 16?,tel_aviv,2026-03-16,11,,,,True,1370312.74928,2026-03-13T19:17:08.830446Z,False
265864,highest-temperature-in-tokyo-on-march-16-2026,Highest temperature in Tokyo on March 16?,tokyo,2026-03-16,11,,,,True,0.0,2026-03-13T19:17:19.770196Z,False
265857,highest-temperature-in-lucknow-on-march-16-2026,Highest temperature in Lucknow on March 16?,lucknow,2026-03-16,11,,,,True,4402.6502040000005,2026-03-13T19:16:47.475522Z,False
265856,highest-temperature-in-wellington-on-march-16-2026,Highest temperature in Wellington on March 16?,wellington,2026-03-16,11,,,,True,12031.631610999992,2026-03-13T19:16:36.399095Z,False
265855,highest-temperature-in-ankara-on-march-16-2026,Highest temperature in Ankara on March 16?,ankara,2026-03-16,11,,,,True,0.0,2026-03-13T19:16:25.228494Z,False
265854,highest-temperature-in-chicago-on-march-16-2026,Highest temperature in Chicago on March 16?,chicago_midway,2026-03-16,11,2.0,18.0,35.0,True,103889.654466,2026-03-13T19:16:14.930647Z,False
265853,highest-temperature-in-miami-on-march-16-2026,Highest temperature in Miami on March 16?,miami,2026-03-16,11,2.0,78.0,95.0,True,16275.064998999997,2026-03-13T19:16:03.959024Z,False
265852,highest-temperature-in-atlanta-on-march-16-2026,Highest temperature in Atlanta on March 16?,atlanta,2026-03-16,11,2.0,56.0,73.0,True,0.0,2026-03-13T19:15:53.11473Z,False
265851,highest-temperature-in-dallas-on-march-16-2026,Highest temperature in Dallas on March 16?,dallas,2026-03-16,11,2.0,44.0,61.0,True,13133.488462999994,2026-03-13T19:15:42.065315Z,False
265862,highest-temperature-in-munich-on-march-16-2026,Highest temperature in Munich on March 16?,munich,2026-03-16,11,,,,True,0.0,2026-03-13T19:16:57.850286Z,False
276754,highest-temperature-in-madrid-on-march-16-2026,Highest temperature in Madrid on March 16?,madrid,2026-03-16,11,,,,True,326.0,2026-03-16T17:19:00.193862Z,False
265885,highest-temperature-in-shanghai-on-march-17-2026,Highest temperature in Shanghai on March 17?,shanghai,2026-03-17,11,,,,True,0.0,2026-03-13T19:21:10.474047Z,False
265886,highest-temperature-in-singapore-on-march-17-2026,Highest temperature in Singapore on March 17?,singapore,2026-03-17,11,,,,True,9502.641478000009,2026-03-13T19:21:22.182001Z,False
276875,highest-temperature-in-warsaw-on-march-17-2026,Highest temperature in Warsaw on March 17?,warsaw,2026-03-17,11,,,,True,15143.582579999998,2026-03-16T18:12:20.545881Z,False
276873,highest-temperature-in-milan-on-march-17-2026,Highest temperature in Milan on March 17?,milan,2026-03-17,11,,,,True,2131.896122,2026-03-16T18:12:00.416315Z,False
276874,highest-temperature-in-madrid-on-march-17-2026,Highest temperature in Madrid on March 17?,madrid,2026-03-17,11,,,,True,23080.23161400001,2026-03-16T18:12:10.585595Z,False
265883,highest-temperature-in-tel-aviv-on-march-17-2026,Highest temperature in Tel Aviv on March 17?,tel_aviv,2026-03-17,11,,,,True,26255.494810999997,2026-03-13T19:20:48.749516Z,False
276872,highest-temperature-in-hong-kong-on-march-17-2026,Highest temperature in Hong Kong on March 17?,hong_kong,2026-03-17,11,,,,True,0.0,2026-03-16T18:11:49.7605Z,False
