date,hrrr_tmax,peak_cloud_cover,peak_solar_flux,peak_wind_speed,soil_moisture,snow_depth,n_hours_fetched,n_peak_hours,grid_lat,grid_lon
2026-06-01,84.45459716796879,31.4,794.2,,,0.0,18,5,33.62671858217277,-84.41810670968249
2026-06-02,82.19179809570316,43.2,675.6,,,0.0,18,5,33.62671858217277,-84.41810670968249
2026-06-03,77.60225952148441,1.2,918.2,,,0.0,18,5,33.62671858217277,-84.41810670968249
2026-06-04,82.98528564453129,0.0,924.0,,,0.0,18,5,33.62671858217277,-84.41810670968249
2026-06-05,86.85944946289067,98.5,900.2,,,0.0,18,4,33.62671858217277,-84.41810670968249
2026-06-06,87.92847412109379,92.6,876.2,,,0.0,18,5,33.62671858217277,-84.41810670968249
2026-06-07,84.54550903320316,100.0,364.4,,,0.0,18,5,33.62671858217277,-84.41810670968249
2026-06-08,76.19672363281254,100.0,198.8,,,0.0,18,5,33.62671858217277,-84.41810670968249
2026-06-09,80.87371337890629,64.0,525.6,,,0.0,18,5,33.62671858217277,-84.41810670968249
2026-06-10,88.52926147460941,83.2,699.4,,,0.0,18,5,33.62671858217277,-84.41810670968249
2026-06-11,91.35846069335942,32.8,598.0,,,0.0,18,5,33.62671858217277,-84.41810670968249
2026-06-12,92.31427124023442,91.0,679.8,,,0.0,18,5,33.62671858217277,-84.41810670968249
2026-06-13,94.02248046875005,1.6,884.6,,,0.0,18,5,33.62671858217277,-84.41810670968249
2026-06-14,88.37858398437504,95.2,407.2,,,0.0,18,5,33.62671858217277,-84.41810670968249
2026-06-15,84.80901611328129,100.0,882.6,,,0.0,18,5,33.62671858217277,-84.41810670968249
2026-06-16,76.99147460937505,100.0,229.0,,,0.0,18,5,33.62671858217277,-84.41810670968249
2026-06-17,85.72527587890629,24.0,809.8,,,0.0,18,5,33.62671858217277,-84.41810670968249
2026-06-18,83.76987426757816,100.0,373.8,,,0.0,18,5,33.62671858217277,-84.41810670968249
2026-06-19,85.23797729492192,52.6,809.4,,,0.0,18,5,33.62671858217277,-84.41810670968249
2026-06-20,87.04380004882816,85.8,645.0,,,0.0,18,5,33.62671858217277,-84.41810670968249
2026-06-21,85.3910717773438,35.6,768.2,,,0.0,18,5,33.62671858217277,-84.41810670968249
2026-06-22,89.63421142578129,38.0,723.4,,,0.0,18,5,33.62671858217277,-84.41810670968249
2026-06-23,82.58115356445316,7.6,895.6,,,0.0,18,5,33.62671858217277,-84.41810670968249
2026-06-24,87.41656616210942,100.0,885.4,,,0.0,18,5,33.62671858217277,-84.41810670968249
2026-06-25,87.75252807617191,100.0,650.2,,,0.0,18,5,33.62671858217277,-84.41810670968249
2026-06-26,90.19704101562505,25.6,726.6,4.200415032716989,,0.0,18,5,33.62671858217277,-84.41810670968249
2026-06-27,92.58145874023441,18.0,769.4,10.437977554505297,,0.0,18,5,33.62671858217277,-84.41810670968249
