date,hrrr_tmax,peak_cloud_cover,peak_solar_flux,peak_wind_speed,snow_depth,n_hours_fetched,n_peak_hours,grid_lat,grid_lon
2022-04-01,65.78871582031255,0.4,855.8,9.781352074233869,0.0,18,5,33.62671858217277,-84.41810670968249
2022-04-02,70.5863354492188,72.2,742.4,4.229100798782179,0.0,18,5,33.62671858217277,-84.41810670968249
2022-04-03,67.34520385742192,0.0,856.6,12.76724221607556,0.0,18,5,33.62671858217277,-84.41810670968249
2022-04-04,74.90489624023442,45.2,839.0,4.834327719109997,0.0,18,5,33.62671858217277,-84.41810670968249
2022-04-05,65.90813720703129,100.0,172.6,11.766694478463952,0.0,18,5,33.62671858217277,-84.41810670968249
2022-04-06,74.3498120117188,94.4,327.0,7.623077582646654,0.0,18,5,33.62671858217277,-84.41810670968249
2022-04-07,62.11757934570316,1.2,850.2,13.212586358151043,0.0,18,5,33.62671858217277,-84.41810670968249
2022-04-08,55.92497070312504,100.0,349.0,16.75393400766722,0.0,18,5,33.62671858217277,-84.41810670968249
2022-04-09,54.49729736328129,73.0,585.4,16.745206472544442,0.0,18,5,33.62671858217277,-84.41810670968249
2022-04-10,70.5540356445313,0.0,841.8,5.756523064724563,0.0,18,5,33.62671858217277,-84.41810670968249
2022-04-11,73.31715209960942,97.0,745.6,10.691803104434229,0.0,18,5,33.62671858217277,-84.41810670968249
2022-04-12,80.48485229492192,81.8,798.8,9.69899579102592,0.0,18,5,33.62671858217277,-84.41810670968249
2022-04-13,80.29550292968754,100.0,678.4,13.973565441752053,0.0,18,5,33.62671858217277,-84.41810670968249
2022-04-14,75.3401196289063,86.8,597.8,10.093162298677244,0.0,18,5,33.62671858217277,-84.41810670968249
2022-04-15,75.3159497070313,50.75,869.4,11.310336871855103,0.0,18,4,33.62671858217277,-84.41810670968249
2022-04-16,71.78208740234379,100.0,505.2,4.413293296276904,0.0,18,5,33.62671858217277,-84.41810670968249
2022-04-17,75.1485180664063,99.4,565.0,3.4433493703841735,0.0,18,5,33.62671858217277,-84.41810670968249
2022-04-18,65.0367016601563,56.2,523.6,14.402211885203126,0.0,18,5,33.62671858217277,-84.41810670968249
2022-04-19,62.87019775390629,0.0,908.6,10.287577131105209,0.0,18,5,33.62671858217277,-84.41810670968249
2022-04-20,71.46936157226567,21.2,879.2,13.340351558860126,0.0,18,5,33.62671858217277,-84.41810670968249
2022-04-21,74.52487915039066,90.0,658.4,6.810944644857022,0.0,18,5,33.62671858217277,-84.41810670968249
2022-04-22,80.66837890625004,0.0,859.8,6.333776185671549,0.0,18,5,33.62671858217277,-84.41810670968249
2022-04-23,81.39051025390629,1.8,859.6,11.192128398278916,0.0,18,5,33.62671858217277,-84.41810670968249
2022-04-24,81.14903076171879,7.2,849.4,6.729155419824937,0.0,18,5,33.62671858217277,-84.41810670968249
2022-04-25,83.13305175781254,20.8,799.0,8.577125404405237,0.0,18,5,33.62671858217277,-84.41810670968249
2022-04-26,71.11933715820317,83.8,404.4,10.603113147268143,0.0,18,5,33.62671858217277,-84.41810670968249
2022-04-27,76.99746215820316,0.0,904.8,3.102020759315314,0.0,18,5,33.62671858217277,-84.41810670968249
2022-04-28,77.96019409179692,0.0,890.6,6.872311942478104,0.0,18,5,33.62671858217277,-84.41810670968249
2022-04-29,79.51107910156254,38.8,843.2,7.122605913082758,0.0,18,5,33.62671858217277,-84.41810670968249
2022-04-30,82.35604370117191,35.2,747.2,8.727964229873244,0.0,18,5,33.62671858217277,-84.41810670968249
