date,hrrr_tmax,peak_cloud_cover,peak_solar_flux,peak_wind_speed,soil_moisture,snow_depth,n_hours_fetched,n_peak_hours,grid_lat,grid_lon
2025-05-01,82.48447387695316,100.0,734.8,,,0.0,18,4,33.62671858217277,-84.41810670968249
2025-05-02,79.81853149414067,93.6,439.8,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-05-03,68.18186767578129,100.0,261.8,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-05-04,69.21112182617192,28.2,834.2,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-05-05,68.61302612304692,39.0,723.6,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-05-06,78.11356323242191,67.4,862.6,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-05-07,70.85846679687504,89.4,285.0,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-05-08,83.57937133789066,28.2,754.4,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-05-09,81.63242919921879,100.0,727.6,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-05-10,65.96625488281254,100.0,135.2,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-05-11,66.43696411132817,100.0,225.8,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-05-12,75.82862670898442,49.0,825.4,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-05-13,73.91425903320317,92.2,368.0,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-05-14,81.95625122070317,40.6,764.6,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-05-15,86.34776123046879,100.0,808.6,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-05-16,88.26569946289067,100.0,768.0,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-05-17,80.35406005859379,99.8,623.8,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-05-18,85.63227661132817,73.6,845.2,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-05-19,88.03603027343755,84.2,831.0,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-05-20,87.2372143554688,60.2,857.4,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-05-21,80.01117675781254,0.4,919.0,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-05-22,82.72820556640629,0.0,898.6,,,0.0,17,5,33.62671858217277,-84.41810670968249
2025-05-23,80.73643920898442,46.4,601.4,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-05-24,85.8579907226563,59.0,816.8,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-05-25,84.86713378906254,33.6,706.8,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-05-26,79.61429565429691,96.6,802.4,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-05-27,70.42609985351567,98.4,396.4,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-05-28,78.8293774414063,35.6,668.4,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-05-29,74.9457104492188,100.0,528.6,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-05-30,77.69674194335941,82.6,438.6,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-05-31,75.18977172851567,0.0,869.2,,,0.0,18,5,33.62671858217277,-84.41810670968249
