date,hrrr_tmax,peak_cloud_cover,peak_solar_flux,peak_wind_speed,snow_depth,n_hours_fetched,n_peak_hours,grid_lat,grid_lon
2023-08-01,96.6513989257813,42.0,869.4,6.02589829774083,0.0,18,5,33.62671858217277,-84.41810670968249
2023-08-02,93.51518676757817,54.4,705.4,6.918474360543978,0.0,18,5,33.62671858217277,-84.41810670968249
2023-08-03,92.09465454101567,88.8,647.8,10.632299191076465,0.0,18,5,33.62671858217277,-84.41810670968249
2023-08-04,87.09763305664066,90.0,505.0,10.386129863699963,0.0,18,5,33.62671858217277,-84.41810670968249
2023-08-05,95.94365966796879,16.2,795.6,2.1017932950643115,0.0,18,5,33.62671858217277,-84.41810670968249
2023-08-06,93.51084716796879,79.0,337.51927490234374,8.900914659631173,0.0,18,5,33.62671858217277,-84.41810670968249
2023-08-07,95.67641723632816,9.4,839.4,14.202301441493344,0.0,18,5,33.62671858217277,-84.41810670968249
2023-08-08,88.29953735351566,78.2,720.2,11.030813559621006,0.0,18,5,33.62671858217277,-84.41810670968249
2023-08-09,90.87357910156254,91.8,825.6,4.863862604497707,0.0,18,5,33.62671858217277,-84.41810670968249
2023-08-10,89.32428710937504,39.4,836.4,11.502628936547854,0.0,18,5,33.62671858217277,-84.41810670968249
2023-08-11,87.72044799804692,69.6,655.6,9.309453725447963,0.0,18,5,33.62671858217277,-84.41810670968249
2023-08-12,94.56185424804691,18.8,801.8,5.980533504348921,0.0,18,5,33.62671858217277,-84.41810670968249
2023-08-13,92.34206665039066,11.8,805.6,1.7178623585957618,0.0,17,5,33.62671858217277,-84.41810670968249
2023-08-14,93.3642895507813,7.8,722.2,8.010632964719234,0.0,18,5,33.62671858217277,-84.41810670968249
2023-08-15,93.60999877929692,62.4,486.2,9.820790352628634,0.0,18,5,33.62671858217277,-84.41810670968249
2023-08-16,87.4679272460938,60.8,815.6,5.009608244537146,0.0,18,5,33.62671858217277,-84.41810670968249
2023-08-17,89.03358886718755,5.8,852.4,7.910398407390472,0.0,18,5,33.62671858217277,-84.41810670968249
2023-08-18,89.76181762695316,14.6,777.0,8.902489467586491,0.0,18,5,33.62671858217277,-84.41810670968249
2023-08-19,90.86473510742192,63.0,808.4,3.6918487752425166,0.0,18,5,33.62671858217277,-84.41810670968249
2023-08-20,92.2206127929688,4.0,820.0,5.355488770757157,0.0,18,5,33.62671858217277,-84.41810670968249
2023-08-21,96.21815307617192,15.2,817.4,2.169386808472196,0.0,18,5,33.62671858217277,-84.41810670968249
2023-08-22,98.56724975585942,65.2,806.8,4.119850268462676,0.0,18,5,33.62671858217277,-84.41810670968249
2023-08-23,94.11388671875004,15.8,810.8,9.278163863021877,0.0,18,5,33.62671858217277,-84.41810670968249
2023-08-24,97.85775268554691,25.6,810.2199951171875,1.249000499007868,0.0,18,5,33.62671858217277,-84.41810670968249
2023-08-25,99.38029296875004,3.0,803.1199951171875,8.233496758465774,0.0,18,5,33.62671858217277,-84.41810670968249
2023-08-26,99.92949951171879,23.8,768.4599975585937,8.740967545411962,0.0,18,5,33.62671858217277,-84.41810670968249
2023-08-27,96.91583984375004,19.6,659.4,7.129953715953138,0.0,18,5,33.62671858217277,-84.41810670968249
2023-08-28,88.75514038085942,76.2,444.3800048828125,6.062757193441927,0.0,18,5,33.62671858217277,-84.41810670968249
2023-08-29,88.87708862304692,78.0,780.1599975585938,3.150168565866455,0.0,18,5,33.62671858217277,-84.41810670968249
2023-08-30,82.02293823242192,100.0,338.7200012207031,9.632101492556618,0.0,18,5,33.62671858217277,-84.41810670968249
2023-08-31,85.85672729492191,6.2,795.6200073242187,6.35804001114124,0.0,18,5,33.62671858217277,-84.41810670968249
