date,hrrr_tmax,peak_cloud_cover,peak_solar_flux,peak_wind_speed,snow_depth,n_hours_fetched,n_peak_hours,grid_lat,grid_lon
2021-08-01,88.64730957031254,90.2,743.6,11.63188932544568,0.0,18,5,33.62671858217277,-84.41810670968249
2021-08-02,87.7608227539063,95.4,745.6,5.596387340577187,0.0,18,5,33.62671858217277,-84.41810670968249
2021-08-04,82.60460937500004,0.8,859.4,3.5813987122638844,0.0,18,5,33.62671858217277,-84.41810670968249
2021-08-05,85.82794311523442,12.0,820.8,5.82830178570745,0.0,18,5,33.62671858217277,-84.41810670968249
2021-08-06,88.62022827148442,66.75,666.8,5.076527318713028,0.0,18,4,33.62671858217277,-84.41810670968249
2021-08-07,90.07641113281254,37.8,561.6,3.8170377322985254,0.0,18,5,33.62671858217277,-84.41810670968249
2021-08-08,89.54593627929691,31.8,667.2,1.2803477285219738,0.0,17,5,33.62671858217277,-84.41810670968249
2021-08-10,94.15277832031254,23.0,679.25,3.5028184533551032,0.0,18,5,33.62671858217277,-84.41810670968249
2021-08-11,93.17016113281254,45.0,597.4,4.850760072395045,0.0,18,5,33.62671858217277,-84.41810670968249
2021-08-12,91.9576000976563,28.8,709.4,3.4910540571028683,0.0,18,5,33.62671858217277,-84.41810670968249
2021-08-13,89.1593823242188,0.2,836.8,2.535499759392477,0.0,17,5,33.62671858217277,-84.41810670968249
2021-08-14,93.30985229492191,17.0,789.1199951171875,3.1519844791990788,0.0,18,5,33.62671858217277,-84.41810670968249
2021-08-15,84.32078369140629,86.2,355.47999877929686,5.951392733461168,0.0,18,5,33.62671858217277,-84.41810670968249
2021-08-16,82.45827148437505,100.0,348.0,9.379492971936035,0.0,18,5,33.62671858217277,-84.41810670968249
2021-08-17,75.33578002929691,100.0,51.4,5.644605816758264,0.0,17,4,33.62671858217277,-84.41810670968249
2021-08-18,85.38750122070317,18.4,783.0,1.9044559683086635,0.0,18,5,33.62671858217277,-84.41810670968249
2021-08-19,86.40478027343754,82.0,645.0,6.148357232656767,0.0,18,5,33.62671858217277,-84.41810670968249
2021-08-21,84.40114868164066,100.0,335.0,6.484846064411589,0.0,18,5,33.62671858217277,-84.41810670968249
2021-08-22,83.31048095703129,100.0,323.4,10.828338656530484,0.0,18,5,33.62671858217277,-84.41810670968249
2021-08-23,89.86767089843754,4.4,812.0,3.548639797537034,0.0,18,5,33.62671858217277,-84.41810670968249
2021-08-24,92.02077148437505,5.2,791.2,5.365002225171414,0.0,18,5,33.62671858217277,-84.41810670968249
2021-08-25,91.09220703125004,46.0,634.4,6.486458057760407,0.0,18,5,33.62671858217277,-84.41810670968249
2021-08-26,89.69535034179691,15.0,763.6,5.403026491047188,0.0,18,5,33.62671858217277,-84.41810670968249
2021-08-27,89.79213989257816,28.6,728.6,7.9647190516830335,0.0,18,5,33.62671858217277,-84.41810670968249
2021-08-28,88.62830322265629,29.2,714.8,8.744515654170904,0.0,18,5,33.62671858217277,-84.41810670968249
2021-08-29,89.5988354492188,100.0,713.8200012207031,6.953324678632002,0.0,18,5,33.62671858217277,-84.41810670968249
2021-08-30,88.9576733398438,100.0,549.5799987792968,9.830020895675094,0.0,18,5,33.62671858217277,-84.41810670968249
2021-08-31,77.50546997070316,89.0,334.16000213623045,13.862567735059738,0.0,18,5,33.62671858217277,-84.41810670968249
