date,hrrr_tmax,peak_cloud_cover,peak_solar_flux,peak_wind_speed,soil_moisture,snow_depth,n_hours_fetched,n_peak_hours,grid_lat,grid_lon
2025-03-01,68.99578979492192,3.0,610.7,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-03-02,56.23621337890629,0.0,640.0,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-03-03,60.59295166015629,4.4,621.3000061035157,,,0.0,17,5,33.62671858217277,-84.41810670968249
2025-03-04,69.59152343750004,72.0,239.24000186920165,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-03-05,58.260224609375044,100.0,241.47999877929686,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-03-06,52.116285400390666,1.4,644.0600036621094,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-03-07,66.74276855468754,54.8,612.0200012207031,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-03-08,72.40935180664067,80.4,485.6800018310547,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-03-09,56.69983642578129,95.6,208.11999969482423,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-03-10,54.20912597656254,94.6,257.8999984741211,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-03-11,66.5971997070313,0.0,770.6799926757812,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-03-12,74.71181152343755,0.0,762.0407348632813,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-03-13,75.18510253906254,45.6,621.3400024414062,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-03-14,74.87364013671879,99.6,538.6200012207031,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-03-15,78.52972534179692,74.4,592.3400024414062,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-03-16,67.48264282226566,8.8,755.9000061035156,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-03-17,57.66432617187504,0.0,810.8400024414062,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-03-18,74.36173217773441,13.6,798.2599975585938,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-03-19,76.56515014648441,100.0,790.7199951171875,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-03-20,57.10753906250004,69.6,568.0,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-03-21,63.26933105468754,0.0,831.2,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-03-22,71.39679687500004,0.0,799.0199951171875,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-03-23,75.67591674804692,0.0,793.3799926757813,,,0.0,17,5,33.62671858217277,-84.41810670968249
2025-03-24,63.78173339843754,100.0,488.239998626709,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-03-25,75.4653637695313,1.6,796.9800048828125,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-03-26,71.72248657226567,0.6,806.6,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-03-27,74.39386718750004,0.6,806.8800048828125,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-03-28,79.56754882812504,74.4,798.8,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-03-29,75.53402832031254,100.0,442.3800048828125,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-03-30,75.75243652343754,94.4,389.24000244140626,,,0.0,18,5,33.62671858217277,-84.41810670968249
2025-03-31,69.5525219726563,99.2,243.8,,,0.0,18,5,33.62671858217277,-84.41810670968249
