date,hrrr_tmax,peak_cloud_cover,peak_solar_flux,peak_wind_speed,snow_depth,n_hours_fetched,n_peak_hours,grid_lat,grid_lon
2021-10-01,84.07447021484379,81.0,612.4500045776367,6.534834110518912,0.0,18,5,33.62671858217277,-84.41810670968249
2021-10-03,79.28179443359379,100.0,340.05999755859375,7.369883596504783,0.0,18,5,33.62671858217277,-84.41810670968249
2021-10-04,76.46781127929691,88.2,479.3000061035156,6.982045001939246,0.0,18,5,33.62671858217277,-84.41810670968249
2021-10-05,73.31391113281254,100.0,325.1800048828125,5.081509336509363,0.0,18,5,33.62671858217277,-84.41810670968249
2021-10-06,73.50990722656255,100.0,208.8800018310547,8.687568018377945,0.0,18,5,33.62671858217277,-84.41810670968249
2021-10-07,75.00371826171879,95.8,300.5400032043457,3.696730263415315,0.0,18,5,33.62671858217277,-84.41810670968249
2021-10-08,78.16811035156255,39.8,484.4399948120117,3.3988557523789567,0.0,18,5,33.62671858217277,-84.41810670968249
2021-10-09,78.56026733398441,29.4,615.4799865722656,6.642472092374325,0.0,18,5,33.62671858217277,-84.41810670968249
2021-10-10,78.59877441406255,3.6,630.9200073242188,5.018933711033602,0.0,18,5,33.62671858217277,-84.41810670968249
2021-10-11,77.33776367187504,100.0,616.5800048828125,8.931670546395198,0.0,18,5,33.62671858217277,-84.41810670968249
2021-10-12,74.40457885742191,93.2,322.2200012207031,2.438363452940716,0.0,18,5,33.62671858217277,-84.41810670968249
2021-10-13,80.02639282226566,11.4,604.3199951171875,4.025751117023314,0.0,17,5,33.62671858217277,-84.41810670968249
2021-10-14,82.34324462890629,100.0,553.5800018310547,1.6320679130279312,0.0,18,5,33.62671858217277,-84.41810670968249
2021-10-15,83.44478881835941,0.2,638.4749984741211,4.231961029286345,0.0,18,5,33.62671858217277,-84.41810670968249
2021-10-16,69.51615722656254,7.4,634.0,16.806775978187787,0.0,18,5,33.62671858217277,-84.41810670968249
2021-10-17,67.58009155273442,0.0,647.7,10.720280371156454,0.0,18,5,33.62671858217277,-84.41810670968249
2021-10-18,72.04141967773441,0.0,632.1799926757812,1.959235762061624,0.0,18,5,33.62671858217277,-84.41810670968249
2021-10-20,78.05736816406254,10.8,608.9600036621093,4.009419697641629,0.0,18,5,33.62671858217277,-84.41810670968249
2021-10-21,77.79051025390629,61.6,339.1199951171875,11.354774075301416,0.0,18,5,33.62671858217277,-84.41810670968249
2021-10-22,72.79733398437504,0.6,598.4200073242188,8.610694027108895,0.0,18,5,33.62671858217277,-84.41810670968249
2021-10-23,74.73032348632816,0.0,601.9800048828125,3.8560740487396346,0.0,18,5,33.62671858217277,-84.41810670968249
2021-10-24,75.85191772460942,99.2,548.3199890136718,6.745599430024692,0.0,18,5,33.62671858217277,-84.41810670968249
2021-10-25,78.03111083984379,29.2,505.439990234375,11.388410780361129,0.0,18,5,33.62671858217277,-84.41810670968249
2021-10-26,66.99539916992191,3.0,579.0799926757812,13.505332210314526,0.0,18,5,33.62671858217277,-84.41810670968249
2021-10-27,68.20274169921879,59.2,530.4200073242188,4.291602579877896,0.0,18,5,33.62671858217277,-84.41810670968249
2021-10-28,61.77101562500004,95.6,84.84000129699707,8.642824444901038,0.0,18,5,33.62671858217277,-84.41810670968249
2021-10-29,56.08553588867191,95.8,162.0400016784668,9.707867331071828,0.0,18,5,33.62671858217277,-84.41810670968249
2021-10-30,57.95941894531254,100.0,143.96000289916992,10.75916012676802,0.0,18,5,33.62671858217277,-84.41810670968249
2021-10-31,63.28619506835942,22.8,527.439990234375,11.026830625455805,0.0,18,5,33.62671858217277,-84.41810670968249
