date,hrrr_tmax,peak_cloud_cover,peak_solar_flux,peak_wind_speed,snow_depth,n_hours_fetched,n_peak_hours,grid_lat,grid_lon
2022-05-01,81.09129760742192,100.0,573.8,12.51797446903542,0.0,18,5,33.62671858217277,-84.41810670968249
2022-05-02,85.07642333984379,100.0,705.0,6.708230048965339,0.0,18,5,33.62671858217277,-84.41810670968249
2022-05-03,85.45671508789067,16.0,807.0,13.0081076757733,0.0,18,5,33.62671858217277,-84.41810670968249
2022-05-04,84.96331909179692,35.8,624.4,7.233607081010159,0.0,18,5,33.62671858217277,-84.41810670968249
2022-05-05,87.89364746093754,99.8,736.8,8.200625433129444,0.0,18,5,33.62671858217277,-84.41810670968249
2022-05-06,75.6114819335938,40.6,619.4,13.09089539446477,0.0,17,5,33.62671858217277,-84.41810670968249
2022-05-07,68.3809399414063,93.4,443.2,13.808946534599368,0.0,18,5,33.62671858217277,-84.41810670968249
2022-05-08,68.64071166992191,82.0,461.0,6.561725208826732,0.0,18,5,33.62671858217277,-84.41810670968249
2022-05-09,74.9105541992188,1.4,883.0,7.0027945192581,0.0,18,5,33.62671858217277,-84.41810670968249
2022-05-10,82.22602050781254,0.0,886.8,5.337530275875908,0.0,18,5,33.62671858217277,-84.41810670968249
2022-05-11,84.77418945312505,4.0,876.4,6.650939561195502,0.0,18,5,33.62671858217277,-84.41810670968249
2022-05-12,83.78932006835942,10.6,865.6,10.193060972618872,0.0,17,5,33.62671858217277,-84.41810670968249
2022-05-13,78.75225341796879,61.8,428.4,8.02147380469087,0.0,18,5,33.62671858217277,-84.41810670968249
2022-05-14,83.00912597656254,29.8,750.6,4.053850385513607,0.0,18,5,33.62671858217277,-84.41810670968249
2022-05-15,83.77783935546879,92.0,310.2,4.625075101200165,0.0,18,5,33.62671858217277,-84.41810670968249
2022-05-16,86.5732006835938,55.4,781.6,9.890120448298973,0.0,18,5,33.62671858217277,-84.41810670968249
2022-05-17,86.7314038085938,0.0,910.4,4.012515463358561,0.0,18,5,33.62671858217277,-84.41810670968249
2022-05-18,91.15548828125004,39.4,885.0,6.928270911272608,0.0,18,5,33.62671858217277,-84.41810670968249
2022-05-19,93.85032470703128,24.8,879.6,10.615983349097512,0.0,18,5,33.62671858217277,-84.41810670968249
2022-05-20,91.43349731445316,100.0,866.8,12.66317577911136,0.0,18,5,33.62671858217277,-84.41810670968249
2022-05-21,88.08524902343754,100.0,592.8,7.066560014000596,0.0,18,5,33.62671858217277,-84.41810670968249
2022-05-22,87.61168334960942,67.8,616.6,6.473766474510796,0.0,18,5,33.62671858217277,-84.41810670968249
2022-05-23,73.8861889648438,100.0,361.6,16.6647791025543,0.0,18,5,33.62671858217277,-84.41810670968249
2022-05-24,82.55775268554692,95.8,767.8,3.560549308927981,0.0,18,5,33.62671858217277,-84.41810670968249
2022-05-25,84.51101196289066,87.6,668.2,12.682977301869368,0.0,18,5,33.62671858217277,-84.41810670968249
2022-05-26,77.99941528320316,100.0,486.4,13.079813620180811,0.0,17,5,33.62671858217277,-84.41810670968249
2022-05-27,81.28114135742192,28.2,756.8,13.624795325950426,0.0,17,5,33.62671858217277,-84.41810670968249
2022-05-28,80.6728833007813,2.4,906.0,6.354453213722602,0.0,18,5,33.62671858217277,-84.41810670968249
2022-05-29,86.01416137695317,34.6,774.4,7.59954568027751,0.0,18,5,33.62671858217277,-84.41810670968249
2022-05-30,88.91554077148442,29.6,740.0,7.916864934076474,0.0,18,5,33.62671858217277,-84.41810670968249
2022-05-31,88.41352050781254,23.6,766.8,5.094227050710301,0.0,18,5,33.62671858217277,-84.41810670968249
