date,temp_early_morning
2021-04-16,58.0
2021-04-17,50.0
2021-04-18,57.0
2021-04-19,62.0
2021-04-20,61.0
2021-04-21,50.0
2021-04-22,56.0
2021-04-23,64.0
2021-04-24,65.0
2021-04-25,65.0
2021-04-26,69.0
2021-04-27,72.0
2021-04-28,77.0
2021-04-29,67.0
2021-04-30,64.0
2021-05-01,67.0
2021-05-02,67.0
2021-05-03,78.0
2021-05-04,67.0
2021-05-05,65.0
2021-05-06,72.0
2021-05-07,74.0
2021-05-08,73.0
2021-05-09,76.0
2021-05-10,60.0
2021-05-11,60.0
2021-05-12,58.0
2021-05-13,66.0
2021-05-14,67.0
2021-05-15,74.0
2021-05-16,72.0
2021-05-17,68.0
2021-05-18,69.0
2021-05-19,74.0
2021-05-20,68.0
2021-05-21,73.0
2021-05-22,72.0
2021-05-23,72.0
2021-05-24,70.0
2021-05-25,76.0
2021-05-26,80.0
2021-05-27,79.0
2021-05-28,74.0
2021-05-29,75.0
2021-05-30,65.0
2021-05-31,69.0
2021-06-01,66.0
2021-06-02,74.0
2021-06-03,75.0
2021-06-04,72.0
2021-06-05,73.0
2021-06-06,77.0
2021-06-07,71.0
2021-06-08,74.0
2021-06-09,80.0
2021-06-10,80.0
2021-06-11,82.0
2021-06-12,81.0
2021-06-13,88.0
2021-06-14,88.0
2021-06-15,88.0
2021-06-16,87.0
2021-06-17,88.0
2021-06-18,85.0
2021-06-19,86.0
2021-06-20,86.0
2021-06-21,84.0
2021-06-22,75.0
2021-06-23,81.0
2021-06-24,86.0
2021-06-25,85.0
2021-06-26,85.0
2021-06-27,84.0
2021-06-28,79.0
2021-06-29,80.0
2021-06-30,80.0
2021-07-01,88.0
2021-07-02,79.0
2021-07-03,78.0
2021-07-04,81.0
2021-07-05,82.0
2021-07-06,84.0
2021-07-07,83.0
2021-07-08,85.0
2021-07-09,79.0
2021-07-10,80.0
2021-07-11,77.0
2021-07-12,82.0
2021-07-13,82.0
2021-07-14,82.0
2021-07-15,82.0
2021-07-16,83.0
2021-07-17,83.0
2021-07-18,84.0
2021-07-19,81.0
2021-07-20,81.0
2021-07-21,82.0
2021-07-22,84.0
2021-07-23,83.0
2021-07-24,85.0
2021-07-25,85.0
2021-07-26,87.0
2021-07-27,90.0
2021-07-28,88.0
2021-07-29,89.0
2021-07-30,89.0
2021-07-31,89.0
2021-08-01,90.0
2021-08-02,77.0
2021-08-03,82.0
2021-08-04,81.0
2021-08-05,81.0
2021-08-06,83.0
2021-08-07,82.0
2021-08-08,84.0
2021-08-09,84.0
2021-08-10,84.0
2021-08-11,84.0
2021-08-12,86.0
2021-08-13,84.0
2021-08-14,86.0
2021-08-15,79.0
2021-08-16,83.0
2021-08-17,83.0
2021-08-18,74.0
2021-08-19,80.0
2021-08-20,84.0
2021-08-21,82.0
2021-08-22,85.0
2021-08-23,86.0
2021-08-24,86.0
2021-08-25,86.0
2021-08-26,88.0
2021-08-27,81.0
2021-08-28,84.0
2021-08-29,81.0
2021-08-30,85.0
2021-08-31,89.0
2021-09-01,88.0
2021-09-02,83.0
2021-09-03,86.0
2021-09-04,85.0
2021-09-05,84.0
2021-09-06,80.0
2021-09-07,82.0
2021-09-08,72.0
2021-09-09,81.0
2021-09-10,80.0
2021-09-11,77.0
2021-09-12,77.0
2021-09-13,79.0
2021-09-14,80.0
2021-09-15,77.0
2021-09-16,80.0
2021-09-17,79.0
2021-09-18,85.0
2021-09-19,82.0
2021-09-20,85.0
2021-09-21,76.0
2021-09-22,72.0
2021-09-23,73.0
2021-09-24,72.0
2021-09-25,74.0
2021-09-26,77.0
2021-09-27,75.0
2021-09-28,78.0
2021-09-29,77.0
2021-09-30,75.0
2021-10-01,72.0
2021-10-02,76.0
2021-10-03,77.0
2021-10-04,75.0
2021-10-05,75.0
2021-10-06,73.0
2021-10-07,76.0
2021-10-08,78.0
2021-10-09,77.0
2021-10-10,76.0
2021-10-11,68.0
2021-10-12,73.0
2021-10-13,78.0
2021-10-14,70.0
2021-10-15,73.0
2021-10-16,61.0
2021-10-17,60.0
2021-10-18,63.0
2021-10-19,63.0
2021-10-20,72.0
2021-10-21,70.0
2021-10-22,68.0
2021-10-23,73.0
2021-10-24,70.0
2021-10-25,71.0
2021-10-26,72.0
2021-10-27,61.0
2021-10-28,64.0
2021-10-29,57.0
2021-10-30,53.0
2021-10-31,61.0
2021-11-01,61.0
2021-11-02,57.0
2021-11-03,45.0
2021-11-04,46.0
2021-11-05,48.0
2021-11-06,50.0
2021-11-07,58.0
2021-11-08,60.0
2021-11-09,63.0
2021-11-10,65.0
2021-11-11,58.0
2021-11-12,59.0
2021-11-13,50.0
2021-11-14,56.0
2021-11-15,60.0
2021-11-16,69.0
2021-11-17,69.0
2021-11-18,51.0
2021-11-19,50.0
2021-11-20,56.0
2021-11-21,68.0
2021-11-22,54.0
2021-11-23,60.0
2021-11-24,61.0
2021-11-25,48.0
2021-11-26,42.0
2021-11-27,50.0
2021-11-28,53.0
2021-11-29,57.0
2021-11-30,58.0
2021-12-01,62.0
2021-12-02,63.0
2021-12-03,63.0
2021-12-04,66.0
2021-12-05,67.0
2021-12-06,51.0
2021-12-07,45.0
2021-12-08,47.0
2021-12-09,66.0
2021-12-10,73.0
2021-12-11,45.0
2021-12-12,44.0
2021-12-13,51.0
2021-12-14,61.0
2021-12-15,72.0
2021-12-16,73.0
2021-12-17,71.0
2021-12-18,49.0
2021-12-19,37.0
2021-12-20,42.0
2021-12-21,45.0
2021-12-22,51.0
2021-12-23,60.0
2021-12-24,68.0
2021-12-25,69.0
2021-12-26,63.0
2021-12-27,70.0
2021-12-28,70.0
2021-12-29,63.0
2021-12-30,58.0
2021-12-31,65.0
2022-01-01,63.0
2022-01-02,21.9
2022-01-03,37.0
2022-01-04,44.0
2022-01-05,47.0
2022-01-06,32.0
2022-01-07,28.0
2022-01-08,47.0
2022-01-09,51.0
2022-01-10,40.0
2022-01-11,47.0
2022-01-12,47.0
2022-01-13,52.0
2022-01-14,57.0
2022-01-15,34.0
2022-01-16,33.0
2022-01-17,44.0
2022-01-18,51.0
2022-01-19,57.0
2022-01-20,25.0
2022-01-21,30.0
2022-01-22,35.0
2022-01-23,45.0
2022-01-24,52.0
2022-01-25,48.0
2022-01-26,37.0
2022-01-27,44.0
2022-01-28,42.0
2022-01-29,46.0
2022-01-30,52.0
2022-01-31,55.0
2022-02-01,60.0
2022-02-02,45.0
2022-02-03,23.0
2022-02-04,25.0
2022-02-05,33.0
2022-02-06,42.0
2022-02-07,46.0
2022-02-08,50.0
2022-02-09,51.0
2022-02-10,55.0
2022-02-11,57.0
2022-02-12,40.0
2022-02-13,45.0
2022-02-14,52.0
2022-02-15,53.0
2022-02-16,65.0
2022-02-17,42.0
2022-02-18,34.0
2022-02-19,48.0
2022-02-20,55.0
2022-02-21,61.0
2022-02-22,39.0
2022-02-23,23.0
2022-02-24,25.0
2022-02-25,28.0
2022-02-26,36.0
2022-02-27,41.0
2022-02-28,47.0
2022-03-01,57.0
2022-03-02,63.0
2022-03-03,63.0
2022-03-04,60.0
2022-03-05,63.0
2022-03-06,68.0
2022-03-07,37.0
2022-03-08,38.0
2022-03-09,46.0
2022-03-10,50.0
2022-03-11,33.0
2022-03-12,41.0
2022-03-13,50.0
2022-03-14,55.0
2022-03-15,52.0
2022-03-16,60.0
2022-03-17,59.0
2022-03-18,50.0
2022-03-19,55.0
2022-03-20,62.0
2022-03-21,59.0
2022-03-22,48.0
2022-03-23,53.0
2022-03-24,49.0
2022-03-25,60.0
2022-03-26,62.0
2022-03-27,65.0
2022-03-28,66.0
2022-03-29,71.0
2022-03-30,63.0
2022-03-31,53.0
2022-04-01,56.0
2022-04-02,63.0
2022-04-03,68.0
2022-04-04,62.0
2022-04-05,68.0
2022-04-06,62.0
2022-04-07,60.0
2022-04-08,57.0
2022-04-09,63.0
2022-04-10,68.0
2022-04-11,75.0
2022-04-12,75.0
2022-04-13,75.0
2022-04-14,60.0
2022-04-15,64.0
2022-04-16,74.0
2022-04-17,60.0
2022-04-18,54.0
2022-04-19,62.0
2022-04-20,70.0
2022-04-21,76.0
2022-04-22,73.0
2022-04-23,72.0
2022-04-24,72.0
2022-04-25,60.0
2022-04-26,62.0
2022-04-27,64.0
2022-04-28,67.0
2022-04-29,72.0
2022-04-30,75.0
2022-05-01,74.0
2022-05-02,74.0
2022-05-03,54.0
2022-05-04,71.0
2022-05-05,75.0
2022-05-06,71.0
2022-05-07,73.0
2022-05-08,80.0
2022-05-09,80.0
2022-05-10,79.0
2022-05-11,78.0
2022-05-12,76.0
2022-05-13,77.0
2022-05-14,81.0
2022-05-15,80.0
2022-05-16,80.0
2022-05-17,82.0
2022-05-18,78.0
2022-05-19,79.0
2022-05-20,81.0
2022-05-21,80.0
2022-05-22,61.0
2022-05-23,66.0
2022-05-24,71.0
2022-05-25,63.0
2022-05-26,72.0
2022-05-27,78.0
2022-05-28,80.0
2022-05-29,79.0
2022-05-30,81.0
2022-05-31,80.0
2022-06-01,82.0
2022-06-02,72.0
2022-06-03,75.0
2022-06-04,76.0
2022-06-05,82.0
2022-06-06,82.0
2022-06-07,81.0
2022-06-08,82.0
2022-06-09,79.0
2022-06-10,79.0
2022-06-11,87.0
2022-06-12,89.0
2022-06-13,87.0
2022-06-14,84.0
2022-06-15,85.0
2022-06-16,86.0
2022-06-17,89.0
2022-06-18,85.0
2022-06-19,90.0
2022-06-20,85.0
2022-06-21,90.0
2022-06-22,88.0
2022-06-23,90.0
2022-06-24,89.0
2022-06-25,88.0
2022-06-26,90.0
2022-06-27,81.0
2022-06-28,80.0
2022-06-29,81.0
2022-06-30,85.0
2022-07-01,81.0
2022-07-02,85.0
2022-07-03,87.0
2022-07-04,86.0
2022-07-05,88.0
2022-07-06,88.0
2022-07-07,88.0
2022-07-08,89.0
2022-07-09,93.0
2022-07-10,89.0
2022-07-11,86.0
2022-07-12,90.0
2022-07-13,91.0
2022-07-14,92.0
2022-07-15,87.0
2022-07-16,85.0
2022-07-17,87.0
2022-07-18,89.0
2022-07-19,89.0
2022-07-20,89.0
2022-07-21,86.0
2022-07-22,89.0
2022-07-23,85.0
2022-07-24,87.0
2022-07-25,89.0
2022-07-26,88.0
2022-07-27,89.0
2022-07-28,89.0
2022-07-29,88.0
2022-07-30,88.0
2022-07-31,88.0
2022-08-01,88.0
2022-08-02,89.0
2022-08-03,87.0
2022-08-04,86.0
2022-08-05,88.0
2022-08-06,84.0
2022-08-07,85.0
2022-08-08,89.0
2022-08-09,87.0
2022-08-10,86.0
2022-08-11,84.0
2022-08-12,84.0
2022-08-13,85.0
2022-08-14,86.0
2022-08-15,86.0
2022-08-16,88.0
2022-08-17,91.0
2022-08-18,79.0
2022-08-19,79.0
2022-08-20,81.0
2022-08-21,81.0
2022-08-22,74.0
2022-08-23,75.0
2022-08-24,80.0
2022-08-25,84.0
2022-08-26,84.0
2022-08-27,84.0
2022-08-28,85.0
2022-08-29,84.0
2022-08-30,80.0
2022-08-31,79.0
2022-09-01,80.0
2022-09-02,77.0
2022-09-03,83.0
2022-09-04,83.0
2022-09-05,76.0
2022-09-06,80.0
2022-09-07,83.0
2022-09-08,80.0
2022-09-09,79.0
2022-09-10,80.0
2022-09-11,72.0
2022-09-12,75.0
2022-09-13,76.0
2022-09-14,76.0
2022-09-15,75.0
2022-09-16,78.0
2022-09-17,80.0
2022-09-18,82.0
2022-09-19,84.0
2022-09-20,84.0
2022-09-21,85.0
2022-09-22,84.0
2022-09-23,78.0
2022-09-24,84.0
2022-09-25,83.0
2022-09-26,77.0
2022-09-27,76.0
2022-09-28,74.0
2022-09-29,67.0
2022-09-30,67.0
2022-10-01,69.0
2022-10-02,70.0
2022-10-03,71.0
2022-10-04,72.0
2022-10-05,71.0
2022-10-06,76.0
2022-10-07,77.0
2022-10-08,69.0
2022-10-09,66.0
2022-10-10,74.0
2022-10-11,73.0
2022-10-12,77.0
2022-10-13,69.0
2022-10-14,69.0
2022-10-15,76.0
2022-10-16,65.0
2022-10-17,65.0
2022-10-18,53.0
2022-10-19,50.0
2022-10-20,64.2
2022-10-21,65.0
2022-10-22,69.0
2022-10-23,73.0
2022-10-24,72.0
2022-10-25,57.0
2022-10-26,60.0
2022-10-27,60.0
2022-10-28,52.0
2022-10-29,57.0
2022-10-30,60.0
2022-10-31,60.0
2022-11-01,64.0
2022-11-02,61.0
2022-11-03,68.0
2022-11-04,74.0
2022-11-05,50.0
2022-11-06,66.0
2022-11-07,75.0
2022-11-08,71.0
2022-11-09,73.0
2022-11-10,68.0
2022-11-11,49.0
2022-11-12,42.0
2022-11-13,44.0
2022-11-14,41.0
2022-11-15,39.0
2022-11-16,44.0
2022-11-17,47.0
2022-11-18,46.0
2022-11-19,37.0
2022-11-20,43.0
2022-11-21,47.0
2022-11-22,49.0
2022-11-23,53.0
2022-11-24,57.0
2022-11-25,52.0
2022-11-26,54.0
2022-11-27,53.0
2022-11-28,53.0
2022-11-29,71.0
2022-11-30,42.0
2022-12-01,47.0
2022-12-02,53.0
2022-12-03,49.0
2022-12-04,52.0
2022-12-05,66.0
2022-12-06,70.0
2022-12-07,68.0
2022-12-08,65.0
2022-12-09,60.0
2022-12-10,70.0
2022-12-11,53.0
2022-12-12,56.0
2022-12-13,59.0
2022-12-14,53.0
2022-12-15,46.0
2022-12-16,42.0
2022-12-17,42.0
2022-12-18,44.0
2022-12-19,46.0
2022-12-20,45.0
2022-12-21,39.0
2022-12-22,24.1
2022-12-23,17.1
2022-12-24,26.1
2022-12-25,35.0
2022-12-26,40.0
2022-12-27,30.9
2022-12-28,50.0
2022-12-29,65.0
2022-12-30,53.0
2022-12-31,60.0
2023-01-01,62.0
2023-01-02,69.0
2023-01-03,62.0
2023-01-04,49.0
2023-01-05,48.0
2023-01-06,54.0
2023-01-07,54.0
2023-01-08,49.0
2023-01-09,52.0
2023-01-10,61.0
2023-01-11,68.0
2023-01-12,50.0
2023-01-13,44.0
2023-01-14,46.0
2023-01-15,54.0
2023-01-16,65.0
2023-01-17,63.0
2023-01-18,62.0
2023-01-19,49.0
2023-01-20,53.0
2023-01-21,49.0
2023-01-22,44.0
2023-01-23,43.0
2023-01-24,43.0
2023-01-25,40.0
2023-01-26,41.0
2023-01-27,49.0
2023-01-28,50.0
2023-01-29,41.0
2023-01-30,28.0
2023-01-31,26.1
2023-02-01,28.0
2023-02-02,32.0
2023-02-03,36.0
2023-02-04,45.0
2023-02-05,51.0
2023-02-06,62.0
2023-02-07,63.0
2023-02-08,47.0
2023-02-09,47.0
2023-02-10,43.0
2023-02-11,40.0
2023-02-12,50.0
2023-02-13,54.0
2023-02-14,55.0
2023-02-15,62.0
2023-02-16,41.0
2023-02-17,39.0
2023-02-18,45.0
2023-02-19,53.0
2023-02-20,63.0
2023-02-21,72.0
2023-02-22,62.0
2023-02-23,48.0
2023-02-24,46.0
2023-02-25,41.0
2023-02-26,54.0
2023-02-27,61.0
2023-02-28,65.0
2023-03-01,67.0
2023-03-02,70.0
2023-03-03,51.0
2023-03-04,60.0
2023-03-05,67.0
2023-03-06,69.0
2023-03-07,65.0
2023-03-08,53.0
2023-03-09,61.0
2023-03-10,52.0
2023-03-11,65.0
2023-03-12,57.0
2023-03-13,50.0
2023-03-14,49.0
2023-03-15,52.0
2023-03-16,62.0
2023-03-17,43.0
2023-03-18,47.0
2023-03-19,40.0
2023-03-20,45.0
2023-03-21,53.0
2023-03-22,71.0
2023-03-23,75.0
2023-03-24,67.0
2023-03-25,64.0
2023-03-26,59.0
2023-03-27,53.0
2023-03-28,53.0
2023-03-29,53.0
2023-03-30,61.0
2023-03-31,70.0
2023-04-01,62.0
2023-04-02,66.0
2023-04-03,74.0
2023-04-04,75.0
2023-04-05,53.0
2023-04-06,53.0
2023-04-07,54.0
2023-04-08,56.0
2023-04-09,62.0
2023-04-10,63.0
2023-04-11,66.0
2023-04-12,66.0
2023-04-13,66.0
2023-04-14,69.0
2023-04-15,75.0
2023-04-16,59.0
2023-04-17,64.0
2023-04-18,66.0
2023-04-19,68.0
2023-04-20,74.0
2023-04-21,66.0
2023-04-22,66.0
2023-04-23,49.0
2023-04-24,56.0
2023-04-25,60.0
2023-04-26,58.0
2023-04-27,64.0
2023-04-28,64.0
2023-04-29,54.0
2023-04-30,71.0
2023-05-01,64.0
2023-05-02,71.0
2023-05-03,71.0
2023-05-04,70.0
2023-05-05,79.0
2023-05-06,79.0
2023-05-07,75.0
2023-05-08,76.0
2023-05-09,76.0
2023-05-10,72.0
2023-05-11,71.0
2023-05-12,77.0
2023-05-13,75.0
2023-05-14,73.0
2023-05-15,76.0
2023-05-16,72.0
2023-05-17,73.0
2023-05-18,74.0
2023-05-19,81.0
2023-05-20,67.0
2023-05-21,69.0
2023-05-22,71.0
2023-05-23,74.0
2023-05-24,75.0
2023-05-25,76.0
2023-05-26,79.0
2023-05-27,76.0
2023-05-28,78.0
2023-05-29,79.0
2023-05-30,77.0
2023-05-31,80.0
2023-06-01,79.0
2023-06-02,83.0
2023-06-03,80.0
2023-06-04,76.0
2023-06-05,72.0
2023-06-06,82.0
2023-06-07,82.0
2023-06-08,81.0
2023-06-09,82.0
2023-06-10,87.0
2023-06-11,83.0
2023-06-12,76.0
2023-06-13,69.0
2023-06-14,78.0
2023-06-15,85.0
2023-06-16,81.0
2023-06-17,82.0
2023-06-18,80.0
2023-06-19,84.0
2023-06-20,82.0
2023-06-21,87.0
2023-06-22,83.0
2023-06-23,83.0
2023-06-24,86.0
2023-06-25,88.0
2023-06-26,87.0
2023-06-27,86.0
2023-06-28,84.0
2023-06-29,86.0
2023-06-30,85.0
2023-07-01,85.0
2023-07-02,84.0
2023-07-03,89.0
2023-07-04,85.0
2023-07-05,87.0
2023-07-06,86.0
2023-07-07,83.0
2023-07-08,83.0
2023-07-09,78.0
2023-07-10,80.0
2023-07-11,76.0
2023-07-12,89.0
2023-07-13,84.0
2023-07-14,88.0
2023-07-15,88.0
2023-07-16,83.0
2023-07-17,86.0
2023-07-18,92.0
2023-07-19,90.0
2023-07-20,86.0
2023-07-21,89.0
2023-07-22,83.0
2023-07-23,85.0
2023-07-24,85.0
2023-07-25,89.0
2023-07-26,89.0
2023-07-27,87.0
2023-07-28,90.0
2023-07-29,89.0
2023-07-30,90.0
2023-07-31,93.0
2023-08-01,90.0
2023-08-02,93.0
2023-08-03,90.0
2023-08-04,90.0
2023-08-05,92.0
2023-08-06,88.0
2023-08-07,90.0
2023-08-08,89.0
2023-08-09,89.0
2023-08-10,89.0
2023-08-11,89.0
2023-08-12,88.0
2023-08-13,89.0
2023-08-14,90.0
2023-08-15,84.0
2023-08-16,81.0
2023-08-17,84.0
2023-08-18,92.0
2023-08-19,92.0
2023-08-20,97.0
2023-08-21,89.0
2023-08-22,91.0
2023-08-23,90.0
2023-08-24,92.0
2023-08-25,90.0
2023-08-26,92.0
2023-08-27,88.0
2023-08-28,83.0
2023-08-29,84.0
2023-08-30,87.0
2023-08-31,85.0
2023-09-01,83.0
2023-09-02,81.0
2023-09-03,86.0
2023-09-04,84.0
2023-09-05,87.0
2023-09-06,90.0
2023-09-07,91.0
2023-09-08,93.0
2023-09-09,80.0
2023-09-10,77.0
2023-09-11,77.0
2023-09-12,76.0
2023-09-13,74.0
2023-09-14,70.0
2023-09-15,72.0
2023-09-16,77.0
2023-09-17,79.0
2023-09-18,81.0
2023-09-19,84.0
2023-09-20,80.0
2023-09-21,81.0
2023-09-22,84.0
2023-09-23,85.0
2023-09-24,87.0
2023-09-25,76.0
2023-09-26,82.0
2023-09-27,83.0
2023-09-28,84.0
2023-09-29,82.0
2023-09-30,81.0
2023-10-01,79.0
2023-10-02,79.0
2023-10-03,78.0
2023-10-04,81.0
2023-10-05,72.0
2023-10-06,74.0
2023-10-07,62.0
2023-10-08,64.0
2023-10-09,69.0
2023-10-10,73.0
2023-10-11,71.0
2023-10-12,65.0
2023-10-13,76.0
2023-10-14,59.0
2023-10-15,59.0
2023-10-16,55.0
2023-10-17,57.0
2023-10-18,64.0
2023-10-19,66.0
2023-10-20,71.0
2023-10-21,72.0
2023-10-22,72.0
2023-10-23,74.0
2023-10-24,74.0
2023-10-25,72.0
2023-10-26,69.0
2023-10-27,78.0
2023-10-28,58.0
2023-10-29,46.0
2023-10-30,41.0
2023-10-31,43.0
2023-11-01,42.0
2023-11-02,47.0
2023-11-03,56.0
2023-11-04,58.0
2023-11-05,71.0
2023-11-06,73.0
2023-11-07,74.0
2023-11-08,76.0
2023-11-09,63.0
2023-11-10,54.0
2023-11-11,58.0
2023-11-12,58.0
2023-11-13,60.0
2023-11-14,64.0
2023-11-15,62.0
2023-11-16,58.0
2023-11-17,59.0
2023-11-18,62.0
2023-11-19,61.0
2023-11-20,68.0
2023-11-21,53.0
2023-11-22,49.0
2023-11-23,53.0
2023-11-24,49.0
2023-11-25,51.0
2023-11-26,39.0
2023-11-27,43.0
2023-11-28,51.0
2023-11-29,51.0
2023-11-30,56.0
2023-12-01,49.0
2023-12-02,48.0
2023-12-03,52.0
2023-12-04,53.0
2023-12-05,54.0
2023-12-06,52.0
2023-12-07,58.0
2023-12-08,68.0
2023-12-09,57.0
2023-12-10,44.0
2023-12-11,48.0
2023-12-12,50.0
2023-12-13,54.0
2023-12-14,51.0
2023-12-15,52.0
2023-12-16,49.0
2023-12-17,50.0
2023-12-18,54.0
2023-12-19,45.0
2023-12-20,52.0
2023-12-21,58.0
2023-12-22,60.0
2023-12-23,60.0
2023-12-24,59.0
2023-12-25,43.0
2023-12-26,46.0
2023-12-27,47.0
2023-12-28,42.0
2023-12-29,44.0
2023-12-30,47.0
2023-12-31,48.0
2024-01-01,38.0
2024-01-02,40.0
2024-01-03,44.0
2024-01-04,46.0
2024-01-05,45.0
2024-01-06,44.0
2024-01-07,46.0
2024-01-08,54.0
2024-01-09,40.0
2024-01-10,48.0
2024-01-11,49.0
2024-01-12,31.0
2024-01-13,50.0
2024-01-14,14.0
2024-01-15,11.0
2024-01-16,16.0
2024-01-17,27.0
2024-01-18,43.0
2024-01-19,28.0
2024-01-20,25.0
2024-01-21,33.0
2024-01-22,35.0
2024-01-23,45.0
2024-01-24,47.0
2024-01-25,50.0
2024-01-26,50.0
2024-01-27,46.0
2024-01-28,44.0
2024-01-29,54.0
2024-01-30,58.0
2024-01-31,65.0
2024-02-01,61.0
2024-02-02,59.0
2024-02-03,57.0
2024-02-04,51.0
2024-02-05,51.0
2024-02-06,51.0
2024-02-07,57.0
2024-02-08,62.0
2024-02-09,62.0
2024-02-10,53.0
2024-02-11,46.0
2024-02-12,44.0
2024-02-13,49.0
2024-02-14,54.0
2024-02-15,59.0
2024-02-16,65.0
2024-02-17,37.0
2024-02-18,40.0
2024-02-19,52.0
2024-02-20,58.0
2024-02-21,66.0
2024-02-22,70.0
2024-02-23,63.0
2024-02-24,63.0
2024-02-25,67.0
2024-02-26,73.0
2024-02-27,70.0
2024-02-28,42.0
2024-02-29,44.0
2024-03-01,49.0
2024-03-02,63.0
2024-03-03,68.0
2024-03-04,72.0
2024-03-05,72.0
2024-03-06,64.0
2024-03-07,66.0
2024-03-08,60.0
2024-03-09,49.0
2024-03-10,48.0
2024-03-11,51.0
2024-03-12,62.0
2024-03-13,68.0
2024-03-14,72.0
2024-03-15,57.0
2024-03-16,59.0
2024-03-17,58.0
2024-03-18,53.0
2024-03-19,50.0
2024-03-20,58.0
2024-03-21,63.0
2024-03-22,58.0
2024-03-23,52.0
2024-03-24,58.0
2024-03-25,59.0
2024-03-26,45.0
2024-03-27,53.0
2024-03-28,56.0
2024-03-29,63.0
2024-03-30,68.0
2024-03-31,69.0
2024-04-01,73.0
2024-04-02,58.0
2024-04-03,59.0
2024-04-04,65.0
2024-04-05,67.0
2024-04-06,66.0
2024-04-07,69.0
2024-04-08,66.0
2024-04-09,66.0
2024-04-10,64.0
2024-04-11,61.0
2024-04-12,67.0
2024-04-13,68.0
2024-04-14,70.0
2024-04-15,71.0
2024-04-16,70.0
2024-04-17,76.0
2024-04-18,75.0
2024-04-19,61.0
2024-04-20,54.0
2024-04-21,57.0
2024-04-22,61.0
2024-04-23,65.0
2024-04-24,72.0
2024-04-25,72.0
2024-04-26,75.0
2024-04-27,75.0
2024-04-28,65.0
2024-04-29,67.0
2024-04-30,74.0
2024-05-01,74.0
2024-05-02,69.0
2024-05-03,74.0
2024-05-04,72.0
2024-05-05,70.0
2024-05-06,75.0
2024-05-07,79.0
2024-05-08,82.0
2024-05-09,75.0
2024-05-10,74.0
2024-05-11,74.0
2024-05-12,67.0
2024-05-13,71.0
2024-05-14,74.0
2024-05-15,78.0
2024-05-16,71.0
2024-05-17,73.0
2024-05-18,79.0
2024-05-19,81.0
2024-05-20,81.0
2024-05-21,81.0
2024-05-22,81.0
2024-05-23,79.0
2024-05-24,80.0
2024-05-25,75.0
2024-05-26,85.0
2024-05-27,84.0
2024-05-28,65.0
2024-05-29,78.0
2024-05-30,79.0
2024-05-31,72.0
2024-06-01,75.0
2024-06-02,75.0
2024-06-03,77.0
2024-06-04,70.0
2024-06-05,72.0
2024-06-06,83.0
2024-06-07,86.0
2024-06-08,87.0
2024-06-09,83.0
2024-06-10,81.0
2024-06-11,77.0
2024-06-12,81.0
2024-06-13,83.0
2024-06-14,85.0
2024-06-15,85.0
2024-06-16,84.0
2024-06-17,84.0
2024-06-18,81.0
2024-06-19,81.0
2024-06-20,82.0
2024-06-21,84.0
2024-06-22,86.0
2024-06-23,87.0
