date,hrrr_tmax,peak_cloud_cover,peak_solar_flux,peak_wind_speed,snow_depth,n_hours_fetched,n_peak_hours,grid_lat,grid_lon
2022-12-01,81.53492553710942,87.8,164.48000411987306,10.72575947225072,0.0,18,5,25.787550744138507,-80.28396656630002
2022-12-02,80.02479980468755,14.2,326.0399993896484,13.199734690496864,0.0,18,5,25.787550744138507,-80.28396656630002
2022-12-03,81.08388183593755,11.8,349.6999992370605,10.884539992024308,0.0,18,5,25.787550744138507,-80.28396656630002
2022-12-04,79.86857421875004,60.0,249.8399917602539,7.0843745571769885,0.0,18,5,25.787550744138507,-80.28396656630002
2022-12-05,81.17407958984379,41.6,321.74000358581543,5.769903109287391,0.0,18,5,25.787550744138507,-80.28396656630002
2022-12-06,81.1958325195313,3.8,386.54000091552734,9.3040501165387,0.0,18,5,25.787550744138507,-80.28396656630002
2022-12-07,81.35502441406254,32.4,357.9600059509277,9.341540856303562,0.0,18,5,25.787550744138507,-80.28396656630002
2022-12-08,80.10911987304692,16.4,378.09999771118163,8.68290694938084,0.0,18,5,25.787550744138507,-80.28396656630002
2022-12-09,77.68185546875004,59.2,184.839998626709,3.755924116499594,0.0,18,5,25.787550744138507,-80.28396656630002
2022-12-10,83.48285644531254,28.6,361.61999588012696,4.670877523759627,0.0,18,5,25.787550744138507,-80.28396656630002
2022-12-11,82.67810791015629,34.4,380.1000061035156,4.605882490670972,0.0,18,5,25.787550744138507,-80.28396656630002
2022-12-12,79.34298828125004,27.6,389.3200035095215,4.736607282089125,0.0,18,5,25.787550744138507,-80.28396656630002
2022-12-13,79.63786132812504,5.4,400.12000579833983,6.287209978117369,0.0,18,5,25.787550744138507,-80.28396656630002
2022-12-14,81.11464355468755,2.4,407.76000213623047,9.92603754716481,0.0,18,5,25.787550744138507,-80.28396656630002
2022-12-15,83.53635986328129,67.8,351.12000885009763,12.942633946621388,0.0,18,5,25.787550744138507,-80.28396656630002
2022-12-16,79.9825024414063,100.0,266.85999298095703,6.85620393533893,0.0,18,5,25.787550744138507,-80.28396656630002
2022-12-17,78.70687988281254,99.2,140.8400001525879,6.43436039290617,0.0,18,5,25.787550744138507,-80.28396656630002
2022-12-18,79.3529858398438,81.0,251.36000061035156,8.389465291374538,0.0,18,5,25.787550744138507,-80.28396656630002
2022-12-19,78.06132324218754,19.8,398.3400054931641,11.579666232327154,0.0,18,5,25.787550744138507,-80.28396656630002
2022-12-20,79.95932128906254,98.4,327.739998626709,10.898064569256142,0.0,18,5,25.787550744138507,-80.28396656630002
2022-12-21,80.22249877929691,100.0,251.50000228881837,3.602961853855798,0.0,18,5,25.787550744138507,-80.28396656630002
2022-12-22,83.7420239257813,89.0,257.17999572753905,10.49480117494628,0.0,17,5,25.787550744138507,-80.28396656630002
2022-12-23,76.69242675781254,40.0,382.8199966430664,7.4432634297131575,0.0,18,5,25.787550744138507,-80.28396656630002
2022-12-24,53.00084960937504,100.0,235.4,11.922674801948151,0.0,18,5,25.787550744138507,-80.28396656630002
2022-12-25,50.38621337890629,100.0,106.66000022888184,8.12718329857853,0.0,18,5,25.787550744138507,-80.28396656630002
2022-12-26,61.219776611328165,100.0,203.05999298095702,8.34840376626308,0.0,18,5,25.787550744138507,-80.28396656630002
2022-12-27,63.19956787109379,67.2,294.93999633789065,8.396804366714154,0.0,18,5,25.787550744138507,-80.28396656630002
2022-12-28,73.3335766601563,55.4,351.6800048828125,9.246619534949357,0.0,18,5,25.787550744138507,-80.28396656630002
2022-12-29,78.78438842773441,30.4,290.23999938964846,12.88662555645384,0.0,18,5,25.787550744138507,-80.28396656630002
2022-12-30,80.66497314453129,19.6,386.3800048828125,8.604340113486566,0.0,18,5,25.787550744138507,-80.28396656630002
2022-12-31,81.43665283203129,4.4,428.00000915527346,9.158269103511591,0.0,18,5,25.787550744138507,-80.28396656630002
