date,hrrr_tmax,peak_cloud_cover,peak_solar_flux,peak_wind_speed,soil_moisture,snow_depth,n_hours_fetched,n_peak_hours,grid_lat,grid_lon
2025-02-01,79.23680541992192,13.8,480.75999145507814,,,0.0,18,5,25.787550744138507,-80.28396656630002
2025-02-02,79.50476196289067,23.0,499.40000305175784,,,0.0,18,5,25.787550744138507,-80.28396656630002
2025-02-03,79.94789550781255,56.4,497.2799926757813,,,0.0,18,5,25.787550744138507,-80.28396656630002
2025-02-04,81.21593750000004,10.0,531.6800079345703,,,0.0,18,5,25.787550744138507,-80.28396656630002
2025-02-05,79.67845581054692,4.8,542.2400054931641,,,0.0,18,5,25.787550744138507,-80.28396656630002
2025-02-06,79.59968383789067,0.4,555.0999969482422,,,0.0,18,5,25.787550744138507,-80.28396656630002
2025-02-07,81.23241699218754,6.2,527.5999908447266,,,0.0,18,5,25.787550744138507,-80.28396656630002
2025-02-08,80.4999584960938,8.4,525.039990234375,,,0.0,18,5,25.787550744138507,-80.28396656630002
2025-02-09,80.57444580078129,4.4,548.4200012207032,,,0.0,18,5,25.787550744138507,-80.28396656630002
2025-02-10,80.95929687500004,3.8,556.5799957275391,,,0.0,18,5,25.787550744138507,-80.28396656630002
2025-02-11,79.80930297851566,7.8,533.8199890136718,,,0.0,17,5,25.787550744138507,-80.28396656630002
2025-02-12,80.65832641601567,22.6,481.75999755859374,,,0.0,18,5,25.787550744138507,-80.28396656630002
2025-02-13,82.06298339843754,15.8,509.3800048828125,,,0.0,18,5,25.787550744138507,-80.28396656630002
2025-02-14,82.34275024414066,2.2,571.9399841308593,,,0.0,18,5,25.787550744138507,-80.28396656630002
2025-02-15,80.71605957031254,10.4,549.3400054931641,,,0.0,18,5,25.787550744138507,-80.28396656630002
2025-02-16,83.93494384765629,86.2,490.74000244140626,,,0.0,18,5,25.787550744138507,-80.28396656630002
2025-02-17,80.78285644531255,32.0,474.24000854492186,,,0.0,18,5,25.787550744138507,-80.28396656630002
2025-02-18,80.82965820312504,100.0,529.439990234375,,,0.0,18,5,25.787550744138507,-80.28396656630002
2025-02-19,83.97010009765629,100.0,567.9800079345703,,,0.0,18,5,25.787550744138507,-80.28396656630002
2025-02-20,76.69154785156255,100.0,186.68000259399415,,,0.0,18,5,25.787550744138507,-80.28396656630002
2025-02-21,72.93867309570317,100.0,365.74000244140626,,,0.0,18,5,25.787550744138507,-80.28396656630002
2025-02-22,71.86223266601567,97.0,241.83999938964843,,,0.0,18,5,25.787550744138507,-80.28396656630002
2025-02-23,74.42199218750004,94.8,176.56000366210938,,,0.0,18,5,25.787550744138507,-80.28396656630002
2025-02-24,75.07353637695317,100.0,420.3999988555908,,,0.0,18,5,25.787550744138507,-80.28396656630002
2025-02-25,76.44116943359379,28.2,520.639990234375,,,0.0,18,5,25.787550744138507,-80.28396656630002
2025-02-26,79.33354003906254,11.8,617.3199951171875,,,0.0,18,5,25.787550744138507,-80.28396656630002
2025-02-27,81.07767456054691,22.0,547.0600036621094,,,0.0,18,5,25.787550744138507,-80.28396656630002
2025-02-28,79.38671386718754,2.2,629.3399963378906,,,0.0,18,5,25.787550744138507,-80.28396656630002
