date,hrrr_tmax,peak_cloud_cover,peak_solar_flux,peak_wind_speed,soil_moisture,snow_depth,n_hours_fetched,n_peak_hours,grid_lat,grid_lon
2026-04-01,80.89931152343755,99.2,707.8,,,0.0,18,5,25.787550744138507,-80.28396656630002
2026-04-02,81.91076782226567,100.0,675.6,,,0.0,18,5,25.787550744138507,-80.28396656630002
2026-04-03,81.78014038085942,26.4,656.2,,,0.0,18,5,25.787550744138507,-80.28396656630002
2026-04-04,81.41264770507817,53.8,557.6,,,0.0,18,5,25.787550744138507,-80.28396656630002
2026-04-05,80.35362060546879,86.8,388.2,,,0.0,18,5,25.787550744138507,-80.28396656630002
2026-04-06,82.98995483398441,41.8,738.4,,,0.0,18,5,25.787550744138507,-80.28396656630002
2026-04-07,74.66912963867192,90.0,278.8,,,0.0,18,5,25.787550744138507,-80.28396656630002
2026-04-08,75.79940307617191,73.2,601.6,,,0.0,18,5,25.787550744138507,-80.28396656630002
2026-04-09,76.08856323242192,35.4,708.4,,,0.0,18,5,25.787550744138507,-80.28396656630002
2026-04-10,78.21013305664067,16.6,828.6,,,0.0,18,5,25.787550744138507,-80.28396656630002
2026-04-11,77.5193676757813,100.0,661.8,,,0.0,18,5,25.787550744138507,-80.28396656630002
2026-04-12,79.70982177734379,8.2,826.2,,,0.0,18,5,25.787550744138507,-80.28396656630002
2026-04-13,80.44579589843754,51.6,838.0,,,0.0,18,5,25.787550744138507,-80.28396656630002
2026-04-14,81.40973632812504,53.4,547.0,,,0.0,18,5,25.787550744138507,-80.28396656630002
2026-04-15,77.83121459960941,86.0,450.8,,,0.0,18,5,25.787550744138507,-80.28396656630002
2026-04-16,81.98300292968754,53.0,658.2,,,0.0,18,5,25.787550744138507,-80.28396656630002
2026-04-17,84.52556884765629,13.6,803.0,,,0.0,18,5,25.787550744138507,-80.28396656630002
2026-04-18,84.92492187500004,8.8,845.2,,,0.0,18,5,25.787550744138507,-80.28396656630002
2026-04-19,85.32938354492191,100.0,699.2,,,0.0,18,5,25.787550744138507,-80.28396656630002
2026-04-20,86.96662109375004,77.8,407.4,,,0.0,18,5,25.787550744138507,-80.28396656630002
2026-04-21,75.82203491210942,19.8,838.2,,,0.0,18,5,25.787550744138507,-80.28396656630002
2026-04-22,77.88422363281254,47.6,617.2,,,0.0,18,5,25.787550744138507,-80.28396656630002
2026-04-23,79.23548706054692,100.0,584.8,,,0.0,18,5,25.787550744138507,-80.28396656630002
2026-04-24,81.2331860351563,69.0,581.6,,,0.0,18,5,25.787550744138507,-80.28396656630002
2026-04-25,82.59576538085942,1.0,861.2,,,0.0,18,5,25.787550744138507,-80.28396656630002
2026-04-26,84.90976074218754,27.0,721.8,,,0.0,18,5,25.787550744138507,-80.28396656630002
2026-04-27,82.67871215820317,2.2,854.4,,,0.0,18,5,25.787550744138507,-80.28396656630002
2026-04-28,84.4099926757813,6.2,814.8,,,0.0,18,5,25.787550744138507,-80.28396656630002
2026-04-29,84.79407470703129,9.0,809.2,,,0.0,18,5,25.787550744138507,-80.28396656630002
2026-04-30,85.84832275390629,23.0,773.4,,,0.0,18,5,25.787550744138507,-80.28396656630002
