date,hrrr_tmax,peak_cloud_cover,peak_solar_flux,peak_wind_speed,snow_depth,n_hours_fetched,n_peak_hours,grid_lat,grid_lon
2024-01-01,69.54461181640629,59.6,431.2199981689453,3.7993965475886933,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-02,70.4632885742188,58.4,432.17999572753905,7.243112849609622,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-03,70.6649975585938,100.0,289.8199996948242,7.746336247352515,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-04,78.9168286132813,83.4,275.9999946594238,8.887382557851312,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-05,75.28436401367192,95.4,155.41999931335448,7.354519499720868,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-06,78.86574218750005,100.0,219.47999725341796,12.565842300186365,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-07,73.20998046875005,100.0,188.22000274658203,9.97853302721343,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-08,72.98838623046879,100.0,117.9599998474121,8.299602990916359,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-09,77.47487304687505,100.0,376.46000213623046,15.508315968908093,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-10,72.11579711914067,87.0,283.6800029754639,2.3748567389359123,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-11,73.4911206054688,100.0,198.00000038146973,5.308755135975317,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-12,79.55101440429692,100.0,389.5799957275391,10.031156269347019,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-13,80.63794677734379,100.0,220.4200038909912,10.562274132521024,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-14,72.37084472656254,100.0,134.14000091552734,8.499060262323407,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-15,77.51678588867192,100.0,330.7800048828125,9.961794265670905,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-16,79.8093579101563,62.8,289.2999969482422,10.227534655252889,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-17,69.77807128906254,98.4,200.0800003051758,7.495748431470858,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-18,77.57039916992191,71.2,428.759992980957,8.294729103307109,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-19,78.82410400390629,99.6,178.7400016784668,7.591101109839627,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-20,73.27282226562504,9.6,469.7799987792969,9.636380765160597,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-21,68.05310791015629,99.6,328.0399963378906,13.656767291484721,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-22,73.36488769531255,100.0,292.95999908447266,15.441435835047187,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-23,75.75738037109379,94.2,128.29999847412108,11.131320675780128,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-24,79.4342846679688,98.4,417.62000427246096,12.91166542823925,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-25,79.62418334960941,100.0,441.44000244140625,11.256741502924779,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-26,78.94687622070316,100.0,439.7000045776367,9.889086850346054,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-27,79.52288940429692,14.4,478.6200012207031,12.452243747041035,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-28,85.71253173828129,52.6,451.90001220703124,15.242514101959523,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-29,67.1537670898438,0.8,551.6399963378906,13.132868031199106,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-30,71.25435913085941,62.6,462.8199951171875,3.38392822040734,0.0,18,5,25.787550744138507,-80.28396656630002
2024-01-31,74.44396484375004,0.0,545.2000030517578,11.507243769477013,0.0,18,5,25.787550744138507,-80.28396656630002
