date,hrrr_tmax,peak_cloud_cover,peak_solar_flux,peak_wind_speed,snow_depth,n_hours_fetched,n_peak_hours,grid_lat,grid_lon
2024-10-01,90.73064697265629,2.8,708.3800048828125,10.324747675607082,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-02,90.25702636718754,3.0,706.6200012207031,8.014716806709268,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-03,89.9547924804688,29.2,652.4799926757812,9.479832859886107,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-04,89.74945800781254,38.0,541.1,10.02713368457908,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-05,78.91924560546879,96.4,176.23999824523926,7.947315160456192,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-06,82.48321044921879,100.0,189.8399974822998,6.825805261196956,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-07,80.27743041992191,100.0,262.08000030517576,9.360403695368008,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-08,81.48751953125004,100.0,371.94000244140625,9.913058930699663,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-09,84.57929199218754,100.0,378.75999507904055,15.563182730214479,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-10,82.8982739257813,76.8,461.2199981689453,13.069986830541216,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-11,79.32260864257816,99.0,197.76000061035157,7.88222288722164,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-12,81.79909179687505,95.8,354.5800018310547,7.833413564417107,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-13,81.91175659179692,87.0,546.9199920654297,7.80514650808553,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-14,83.54179809570317,87.8,566.4799926757812,5.398627007688151,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-15,84.26184204101567,100.0,519.3,5.997519729000997,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-16,84.55594604492191,100.0,355.8199974060059,5.682364420090432,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-17,79.96701171875004,100.0,496.1199890136719,16.47864465849105,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-18,80.39970825195317,100.0,266.4600006103516,16.7467289728847,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-19,81.43687255859379,83.2,352.88000030517577,15.353661335623732,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-20,83.67011840820317,16.2,561.5199951171875,13.38502563132929,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-21,85.42166870117191,6.6,545.3400146484375,14.560097990156345,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-22,85.63381469726566,18.8,567.0800048828125,14.227018946497541,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-23,87.1361401367188,22.2,622.4400085449219,11.546442118162776,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-24,84.24761474609379,14.2,585.5400024414063,9.812132354433281,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-25,84.77666137695317,23.2,625.3799926757813,11.343480986728753,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-26,84.39373291015629,100.0,459.5400001525879,10.93930373103824,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-27,80.96814086914067,98.4,516.8800048828125,12.54012473313612,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-28,82.27721679687504,100.0,364.36000061035156,12.174897116222386,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-29,83.2414868164063,53.6,433.35999755859376,15.551637603298241,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-30,84.88355834960942,24.6,494.6600036621094,16.44126245126958,0.0,18,5,25.787550744138507,-80.28396656630002
2024-10-31,82.24524658203129,19.2,472.6999938964844,14.001701778096864,0.0,18,5,25.787550744138507,-80.28396656630002
