date,hrrr_tmax,peak_cloud_cover,peak_solar_flux,peak_wind_speed,snow_depth,n_hours_fetched,n_peak_hours,grid_lat,grid_lon
2024-08-01,62.04292724609379,100.0,830.7799926757813,13.070601532919621,0.0,18,5,37.63346023880825,-122.36673649333599
2024-08-02,63.03960693359379,100.0,780.9999938964844,12.670958204883437,0.0,18,5,37.63346023880825,-122.36673649333599
2024-08-03,68.09101074218754,1.8,809.639990234375,13.216707247624853,0.0,18,5,37.63346023880825,-122.36673649333599
2024-08-04,59.91086547851567,9.0,834.5,13.560160964572407,0.0,18,5,37.63346023880825,-122.36673649333599
2024-08-05,59.195545654296915,7.0,835.2800048828125,12.524356746905578,0.0,18,5,37.63346023880825,-122.36673649333599
2024-08-06,68.87680786132816,0.4,835.8800048828125,11.90956317176607,0.0,18,5,37.63346023880825,-122.36673649333599
2024-08-07,69.75664794921879,0.0,819.0599975585938,14.032207521019561,0.0,18,5,37.63346023880825,-122.36673649333599
2024-08-08,58.527027587890665,13.0,805.0200073242188,12.91699405551751,0.0,18,5,37.63346023880825,-122.36673649333599
2024-08-09,60.44793212890629,5.0,815.760009765625,12.319013571239747,0.0,18,5,37.63346023880825,-122.36673649333599
2024-08-10,61.35842407226566,65.6,777.2199951171875,11.79078906121514,0.0,18,5,37.63346023880825,-122.36673649333599
2024-08-11,58.98449829101567,15.2,786.8400024414062,11.314029058517153,0.0,18,5,37.63346023880825,-122.36673649333599
2024-08-12,57.43383300781254,31.6,772.5599975585938,12.43992637365211,0.0,18,5,37.63346023880825,-122.36673649333599
2024-08-13,60.13674438476566,61.2,809.8200073242188,12.932739095847165,0.0,18,5,37.63346023880825,-122.36673649333599
2024-08-14,59.298981933593794,7.8,799.8,18.461705377665318,0.0,18,5,37.63346023880825,-122.36673649333599
2024-08-15,61.31689575195317,2.2,805.039990234375,20.12315708442799,0.0,18,5,37.63346023880825,-122.36673649333599
2024-08-16,59.635877685546916,6.0,804.3400024414062,14.907101985886978,0.0,18,5,37.63346023880825,-122.36673649333599
2024-08-17,64.6906323242188,79.6,588.9199981689453,7.72626989979091,0.0,18,5,37.63346023880825,-122.36673649333599
2024-08-18,60.62876708984379,0.6,807.0199951171875,13.653536859546886,0.0,18,5,37.63346023880825,-122.36673649333599
2024-08-19,61.588367919921915,0.4,802.6800048828125,14.397893248273622,0.0,18,5,37.63346023880825,-122.36673649333599
2024-08-20,65.37354248046879,0.0,754.6749877929688,16.32623561394174,0.0,18,5,37.63346023880825,-122.36673649333599
2024-08-21,60.50934570312504,6.2,792.2200073242187,13.163740108888542,0.0,18,5,37.63346023880825,-122.36673649333599
2024-08-22,60.09801757812504,32.5,738.6399963378906,11.686254198632337,0.0,18,4,37.63346023880825,-122.36673649333599
2024-08-23,61.75876586914067,77.2,755.3199951171875,11.20805845397331,0.0,18,5,37.63346023880825,-122.36673649333599
2024-08-24,61.83418701171879,0.2,767.0600036621094,10.931520317748305,0.0,18,5,37.63346023880825,-122.36673649333599
2024-08-25,68.45421875000004,5.8,772.0200012207031,11.938173694161767,0.0,18,5,37.63346023880825,-122.36673649333599
2024-08-26,71.55664794921879,0.0,778.8199951171875,11.918836885209156,0.0,18,5,37.63346023880825,-122.36673649333599
2024-08-27,72.61062133789066,20.0,773.0,10.762211886883673,0.0,18,5,37.63346023880825,-122.36673649333599
2024-08-28,71.32505615234379,0.8,774.2200012207031,8.161272664316163,0.0,18,5,37.63346023880825,-122.36673649333599
2024-08-29,66.76320312500005,0.6,755.4000122070313,8.38932888027459,0.0,18,5,37.63346023880825,-122.36673649333599
2024-08-30,59.83423583984379,17.4,735.1399963378906,12.234387956464058,0.0,18,5,37.63346023880825,-122.36673649333599
2024-08-31,60.175306396484416,16.4,726.9,12.94457634947329,0.0,18,5,37.63346023880825,-122.36673649333599
