date,hrrr_tmax,peak_cloud_cover,peak_solar_flux,peak_wind_speed,snow_depth,n_hours_fetched,n_peak_hours,grid_lat,grid_lon
2024-10-01,79.84358032226567,0.0,583.4400024414062,9.27992905009394,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-02,81.41748168945317,0.4,585.8599975585937,8.521917192799924,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-03,80.13252075195317,0.2,585.3599914550781,8.592247208721805,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-04,68.06925781250004,9.4,575.5599975585938,9.956756282396558,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-05,80.7251782226563,7.8,561.9000061035156,7.265429108665789,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-06,79.48048217773442,83.8,449.4600006103516,4.803995928398433,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-07,76.02753417968754,2.8,551.260009765625,12.863049895330892,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-08,67.42501953125004,38.6,546.9199890136719,12.818323582533143,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-09,62.50067260742192,100.0,536.3000061035157,10.058416348900753,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-10,62.64827392578129,70.0,533.2200012207031,9.486281543061255,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-11,61.804963378906294,2.8,543.2,10.761511406095922,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-12,63.94850585937504,5.0,515.7600006103515,8.0444886109447,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-13,62.267652587890666,37.4,465.12000732421876,10.965066353452945,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-14,59.93239868164066,24.4,494.2000030517578,12.329087857627993,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-15,61.12974365234379,10.0,504.5399993896484,13.856782078727784,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-16,60.99576538085942,11.2,493.2799987792969,15.958480984335955,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-17,62.06067016601567,0.0,521.2000030517578,16.776036771503733,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-18,65.46275146484379,28.6,524.8800109863281,14.76962948291228,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-19,70.77568481445317,0.0,507.8399932861328,2.8332426348862745,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-20,65.39979980468755,99.8,483.02000732421874,7.65806957820197,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-21,60.78933227539066,78.6,469.94000854492185,8.900245403703366,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-22,60.710010986328165,22.0,495.25999145507814,10.073796402907028,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-23,62.87069213867191,0.2,485.45998229980466,8.363241763748658,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-24,63.660004882812544,0.0,493.0000061035156,5.739308310060057,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-25,63.720814208984415,10.0,468.6800048828125,8.462585486668036,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-26,61.625336914062544,99.8,384.6999938964844,7.315352169369516,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-27,60.931550292968794,43.4,398.52000122070314,9.633130974569204,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-28,58.98208129882816,20.6,458.0000030517578,17.492249816762186,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-29,59.52414672851567,6.6,461.90000305175784,8.541751466342653,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-30,58.35371826171879,62.2,422.9199920654297,6.629699859762914,0.0,18,5,37.63346023880825,-122.36673649333599
2024-10-31,58.618214111328165,39.0,439.5399993896484,9.95672200679036,0.0,18,5,37.63346023880825,-122.36673649333599
