date,hrrr_tmax,peak_cloud_cover,peak_solar_flux,peak_wind_speed,soil_moisture,snow_depth,n_hours_fetched,n_peak_hours,grid_lat,grid_lon
2026-05-01,58.448640136718794,98.4,803.1400024414063,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-02,56.88671386718754,100.0,698.4600036621093,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-03,57.877515869140666,25.0,785.8800048828125,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-04,57.65290039062504,90.6,556.3000061035157,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-05,57.64801147460942,36.6,749.2599975585938,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-06,58.432160644531294,6.2,806.4799926757812,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-07,57.60895507812504,20.6,805.2599975585938,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-08,57.229871826171916,29.2,817.3800048828125,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-09,58.12789428710941,7.2,819.1400024414063,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-10,57.82758300781254,5.6,839.6,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-11,66.23031127929691,44.6,837.2,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-12,56.30328491210942,98.2,794.0,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-13,56.297681884765666,1.8,848.6,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-14,59.39192626953129,1.2,847.060009765625,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-15,60.419202880859416,0.0,857.0,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-16,58.17771728515629,44.0,840.7800048828125,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-17,61.58661010742192,0.0,845.5599975585938,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-18,68.8054516601563,0.0,871.2200073242187,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-19,70.36820190429691,0.0,858.2199951171875,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-20,69.7498364257813,10.8,845.5400024414063,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-21,61.74772460937504,0.6,851.9800048828125,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-22,61.29657104492192,0.2,852.9599975585937,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-23,59.688831787109415,12.4,847.739990234375,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-24,58.387830810546916,66.6,831.6599975585938,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-25,55.93798950195317,97.6,802.7599975585938,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-26,56.957960205078166,0.0,855.0,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-27,59.100129394531294,84.0,803.4199951171875,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-28,56.79074829101567,39.4,838.8,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-29,56.67368896484379,49.6,786.5599975585938,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-30,58.021107177734415,0.0,866.0800048828125,,,0.0,18,5,37.63346023880825,-122.36673649333599
2026-05-31,61.37111328125004,0.0,871.3400024414062,,,0.0,18,5,37.63346023880825,-122.36673649333599
