date,hrrr_tmax,peak_cloud_cover,peak_solar_flux,peak_wind_speed,soil_moisture,snow_depth,n_hours_fetched,n_peak_hours,grid_lat,grid_lon
2025-02-01,55.26007812500004,100.0,57.87999868392944,,,0.0,18,5,37.63346023880825,-122.36673649333599
2025-02-02,54.42676513671879,100.0,53.060000610351565,,,0.0,18,5,37.63346023880825,-122.36673649333599
2025-02-03,54.51959960937504,100.0,259.0199999809265,,,0.0,18,5,37.63346023880825,-122.36673649333599
2025-02-04,54.71570556640629,100.0,16.08000020980835,,,0.0,18,5,37.63346023880825,-122.36673649333599
2025-02-05,52.40528076171879,0.0,395.7999969482422,,,0.0,18,5,37.63346023880825,-122.36673649333599
2025-02-06,54.47554443359379,99.2,138.37999782562255,,,0.0,18,5,37.63346023880825,-122.36673649333599
2025-02-07,52.437470703125044,8.8,394.9600006103516,,,0.0,18,5,37.63346023880825,-122.36673649333599
2025-02-08,52.45565307617191,0.0,413.97999877929686,,,0.0,18,5,37.63346023880825,-122.36673649333599
2025-02-09,52.49262207031254,0.0,419.08001098632815,,,0.0,18,5,37.63346023880825,-122.36673649333599
2025-02-10,52.27520263671879,59.4,402.7199981689453,,,0.0,18,5,37.63346023880825,-122.36673649333599
2025-02-11,50.78430297851567,100.0,306.239998626709,,,0.0,18,5,37.63346023880825,-122.36673649333599
2025-02-12,52.095795898437544,98.6,207.67999391555787,,,0.0,18,5,37.63346023880825,-122.36673649333599
2025-02-13,53.916779785156294,87.6,232.76000061035157,,,0.0,18,5,37.63346023880825,-122.36673649333599
2025-02-14,52.55963867187504,41.6,420.7000015258789,,,0.0,18,5,37.63346023880825,-122.36673649333599
2025-02-15,52.86472900390629,100.0,412.73999938964846,,,0.0,18,5,37.63346023880825,-122.36673649333599
2025-02-16,52.02350585937504,100.0,114.07999992370605,,,0.0,18,5,37.63346023880825,-122.36673649333599
2025-02-17,52.30003173828129,100.0,407.8999954223633,,,0.0,18,5,37.63346023880825,-122.36673649333599
2025-02-18,53.81394775390629,97.8,429.55999145507815,,,0.0,18,5,37.63346023880825,-122.36673649333599
2025-02-19,53.24397705078129,93.2,268.50000152587893,,,0.0,18,5,37.63346023880825,-122.36673649333599
2025-02-20,55.26007812500004,0.8,457.9399978637695,,,0.0,18,5,37.63346023880825,-122.36673649333599
2025-02-21,54.08618896484379,19.2,459.3399993896484,,,0.0,18,5,37.63346023880825,-122.36673649333599
2025-02-22,53.53731201171879,100.0,433.1999984741211,,,0.0,18,5,37.63346023880825,-122.36673649333599
2025-02-23,53.536488037109415,100.0,335.52000122070314,,,0.0,18,5,37.63346023880825,-122.36673649333599
2025-02-24,54.18187988281254,100.0,416.3400085449219,,,0.0,18,5,37.63346023880825,-122.36673649333599
2025-02-25,56.05202758789066,2.6,482.3400054931641,,,0.0,18,5,37.63346023880825,-122.36673649333599
2025-02-26,57.24212158203129,0.0,493.9,,,0.0,18,5,37.63346023880825,-122.36673649333599
2025-02-27,64.39125488281255,98.4,443.1800018310547,,,0.0,18,5,37.63346023880825,-122.36673649333599
2025-02-28,61.91966064453129,83.0,486.5799865722656,,,0.0,18,5,37.63346023880825,-122.36673649333599
