date,hrrr_tmax,peak_cloud_cover,peak_solar_flux,peak_wind_speed,soil_moisture,snow_depth,n_hours_fetched,n_peak_hours,grid_lat,grid_lon
2023-03-01,53.311982421875044,6.6,394.5400054931641,,,0.0,18,5,41.979677729815016,-87.88952508688783
2023-03-02,38.69077270507817,100.0,204.61999969482423,,,0.0,18,5,41.979677729815016,-87.88952508688783
2023-03-03,40.35272949218754,100.0,193.19999923706055,,,0.0,18,5,41.979677729815016,-87.88952508688783
2023-03-04,50.774689941406294,100.0,338.82000122070315,,,0.0,18,5,41.979677729815016,-87.88952508688783
2023-03-05,47.21319702148442,99.8,332.5799987792969,,,0.0,18,5,41.979677729815016,-87.88952508688783
2023-03-06,55.81367919921879,95.0,250.27999877929688,,,0.0,18,5,41.979677729815016,-87.88952508688783
2023-03-07,43.35023925781254,7.8,455.5799957275391,,,0.0,18,5,41.979677729815016,-87.88952508688783
2023-03-08,42.79828613281254,100.0,290.3599983215332,,,0.0,18,5,41.979677729815016,-87.88952508688783
2023-03-09,41.52727783203129,100.0,255.2200019836426,,,0.0,18,5,41.979677729815016,-87.88952508688783
2023-03-10,35.40789306640629,100.0,129.8799976348877,,,0.07100000232458115,18,5,41.979677729815016,-87.88952508688783
2023-03-11,39.10435302734379,100.0,158.49999923706054,,,0.004000000189989805,18,5,41.979677729815016,-87.88952508688783
2023-03-12,35.65211914062504,100.0,99.51999969482422,,,0.01899999938905239,18,5,41.979677729815016,-87.88952508688783
2023-03-13,33.37959716796879,100.0,186.26000213623047,,,0.0,18,5,41.979677729815016,-87.88952508688783
2023-03-14,34.38061645507817,31.2,610.0199951171875,,,0.0,18,5,41.979677729815016,-87.88952508688783
2023-03-15,51.722645263671915,100.0,556.4599975585937,,,0.0,18,5,41.979677729815016,-87.88952508688783
2023-03-16,49.95115478515629,100.0,110.91999969482421,,,0.0,17,5,41.979677729815016,-87.88952508688783
2023-03-17,34.01125610351566,72.4,418.48000183105466,,,0.0,18,5,41.979677729815016,-87.88952508688783
2023-03-18,25.825123291015665,100.0,413.14000244140624,,,0.0,18,5,41.979677729815016,-87.88952508688783
2023-03-19,40.087904052734416,0.0,644.0199951171875,,,0.0,18,5,41.979677729815016,-87.88952508688783
2023-03-20,53.34065673828129,98.4,602.9,,,0.0,18,5,41.979677729815016,-87.88952508688783
2023-03-21,53.00738647460942,100.0,389.3400024414062,,,0.0,18,5,41.979677729815016,-87.88952508688783
2023-03-22,53.13812377929692,99.2,246.1,,,0.0,18,5,41.979677729815016,-87.88952508688783
2023-03-23,41.572706298828166,100.0,356.23999938964846,,,0.0,18,5,41.979677729815016,-87.88952508688783
2023-03-24,44.354664306640665,100.0,489.52000122070314,,,0.0,18,5,41.979677729815016,-87.88952508688783
2023-03-25,38.71175659179691,100.0,396.93999938964845,,,0.013000000268220901,18,5,41.979677729815016,-87.88952508688783
2023-03-26,45.68659179687504,90.6,270.62000007629393,,,0.0,18,5,41.979677729815016,-87.88952508688783
2023-03-27,43.28778198242192,0.4,673.6,,,0.0,18,5,41.979677729815016,-87.88952508688783
2023-03-28,50.29810302734379,88.0,412.13999938964844,,,0.0,18,5,41.979677729815016,-87.88952508688783
2023-03-29,40.98740966796879,40.0,591.9400024414062,,,0.0,18,5,41.979677729815016,-87.88952508688783
2023-03-30,53.44623535156254,96.8,536.9399993896484,,,0.0,18,5,41.979677729815016,-87.88952508688783
2023-03-31,65.96372802734379,100.0,235.61999969482423,,,0.0,18,5,41.979677729815016,-87.88952508688783
