date,hrrr_tmax,peak_cloud_cover,peak_solar_flux,peak_wind_speed,soil_moisture,snow_depth,n_hours_fetched,n_peak_hours,grid_lat,grid_lon
2026-04-01,79.85379760742191,80.2,446.50000247955325,,,0.0,18,5,29.63199723015799,-95.26540134464733
2026-04-02,82.29594848632817,97.8,144.5,,,0.0,18,5,29.63199723015799,-95.26540134464733
2026-04-03,80.7845043945313,78.8,420.2,,,0.0,17,5,29.63199723015799,-95.26540134464733
2026-04-04,85.27340820312504,100.0,441.2799987792969,,,0.0,18,5,29.63199723015799,-95.26540134464733
2026-04-05,70.90362060546879,100.0,576.1799987792969,,,0.0,18,5,29.63199723015799,-95.26540134464733
2026-04-06,73.92876098632817,5.0,848.7199951171875,,,0.0,18,5,29.63199723015799,-95.26540134464733
2026-04-07,75.91887939453129,27.4,836.1599975585938,,,0.0,18,5,29.63199723015799,-95.26540134464733
2026-04-08,77.41692016601567,66.2,632.0599975585938,,,0.0,18,5,29.63199723015799,-95.26540134464733
2026-04-09,82.16004760742192,18.0,772.3599975585937,,,0.0,18,5,29.63199723015799,-95.26540134464733
2026-04-10,76.68616455078129,100.0,178.86000061035156,,,0.0,18,5,29.63199723015799,-95.26540134464733
2026-04-11,78.13295410156255,87.4,301.4599975585937,,,0.0,18,5,29.63199723015799,-95.26540134464733
2026-04-12,79.55266235351567,99.6,166.6,,,0.0,18,5,29.63199723015799,-95.26540134464733
2026-04-13,81.98234375000004,61.8,439.75999755859374,,,0.0,18,5,29.63199723015799,-95.26540134464733
2026-04-14,83.65276000976567,35.2,641.0400024414063,,,0.0,18,5,29.63199723015799,-95.26540134464733
2026-04-15,84.82110107421879,96.4,716.6599975585938,,,0.0,18,5,29.63199723015799,-95.26540134464733
2026-04-16,86.93300292968755,17.4,686.1400024414063,,,0.0,18,5,29.63199723015799,-95.26540134464733
2026-04-17,84.07556884765629,66.0,565.2,,,0.0,18,5,29.63199723015799,-95.26540134464733
2026-04-18,86.61242187500004,100.0,362.72000007629396,,,0.0,18,5,29.63199723015799,-95.26540134464733
2026-04-19,70.84253662109379,83.4,829.2800048828125,,,0.0,18,5,29.63199723015799,-95.26540134464733
2026-04-20,74.62463500976567,91.0,605.5400024414063,,,0.0,18,5,29.63199723015799,-95.26540134464733
2026-04-21,69.77406127929692,93.4,180.52500009536743,,,0.0,18,5,29.63199723015799,-95.26540134464733
2026-04-22,78.08098876953129,94.6,621.5,,,0.0,18,5,29.63199723015799,-95.26540134464733
2026-04-23,82.65086181640629,34.6,660.1400024414063,,,0.0,17,5,29.63199723015799,-95.26540134464733
2026-04-24,86.25476196289067,66.0,533.2200012207031,,,0.0,18,5,29.63199723015799,-95.26540134464733
2026-04-25,87.88326538085941,84.2,700.5599975585938,,,0.0,18,5,29.63199723015799,-95.26540134464733
2026-04-26,84.01223266601566,61.0,506.0,,,0.0,18,5,29.63199723015799,-95.26540134464733
2026-04-27,84.68552978515629,84.4,440.0799987792969,,,0.0,18,5,29.63199723015799,-95.26540134464733
2026-04-28,89.20838134765629,3.4,805.8400024414062,,,0.0,18,5,29.63199723015799,-95.26540134464733
2026-04-29,88.82940795898442,87.2,383.9200012207031,,,0.0,18,5,29.63199723015799,-95.26540134464733
2026-04-30,89.93803833007817,81.0,652.6200012207031,,,0.0,18,5,29.63199723015799,-95.26540134464733
