date,hrrr_tmax,peak_cloud_cover,peak_solar_flux,peak_wind_speed,soil_moisture,snow_depth,n_hours_fetched,n_peak_hours,grid_lat,grid_lon
2023-01-01,78.3708081054688,85.4,359.460009765625,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-02,74.6315014648438,99.6,126.29999961853028,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-03,68.45762451171879,38.0,376.8999984741211,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-04,58.372834472656294,0.0,385.4400009155273,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-05,59.37725952148442,1.0,393.42000885009764,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-06,70.25663574218754,54.4,358.180005645752,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-07,62.26430175781254,83.2,363.8399993896484,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-08,59.40285766601566,0.0,403.32000122070315,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-09,68.41598632812504,0.0,391.93999938964845,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-10,82.8861889648438,0.0,397.0800064086914,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-11,86.83989379882817,84.2,371.5199951171875,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-12,53.31406982421879,1.4,414.51999816894534,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-13,54.53706787109379,0.0,418.58000030517576,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-14,60.794221191406294,96.8,411.77999114990234,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-15,70.32365234375004,95.6,394.13999938964844,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-16,77.84643066406254,100.0,360.8400047302246,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-17,77.73563354492191,100.0,388.6199981689453,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-18,70.84868896484379,4.6,441.5199890136719,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-19,59.88433349609379,82.2,422.26000823974607,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-20,60.62146118164067,53.0,396.5799926757812,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-21,51.08994262695317,56.0,189.95999603271486,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-22,53.48194091796879,0.0,447.54000091552734,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-23,52.95470703125004,0.2,456.51999816894534,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-24,45.79837768554692,100.0,48.23999938964844,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-25,43.15424316406254,94.2,165.9800033569336,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-26,51.054841308593794,0.0,468.82000122070315,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-27,60.94813964843754,0.0,463.1999938964844,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-28,64.61878173828129,100.0,225.25999755859374,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-29,58.23682373046879,100.0,287.6800018310547,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-30,30.34055908203129,100.0,54.46000022888184,,,0.0,18,5,32.83894247396135,-96.86639231943451
2023-01-31,28.53286865234379,100.0,65.76000061035157,,,0.0,18,4,32.83894247396135,-96.86639231943451
