date,hrrr_tmax,peak_cloud_cover,peak_solar_flux,peak_wind_speed,snow_depth,n_hours_fetched,n_peak_hours,grid_lat,grid_lon
2021-06-01,82.83658569335941,0.0,802.060009765625,9.152459400255717,0.0,18,5,47.46027896706885,-122.30923171729336
2021-06-02,80.75555541992192,0.0,805.1199951171875,6.779343386816284,0.0,18,5,47.46027896706885,-122.30923171729336
2021-06-03,74.38820922851566,63.4,777.8199951171875,7.130232424769747,0.0,18,5,47.46027896706885,-122.30923171729336
2021-06-04,67.42436035156254,77.6,808.7199951171875,9.046012361096723,0.0,18,5,47.46027896706885,-122.30923171729336
2021-06-05,58.47072265625004,100.0,325.1600036621094,14.630696533540776,0.0,18,5,47.46027896706885,-122.30923171729336
2021-06-06,57.70041625976567,98.8,429.4199951171875,10.877654783851618,0.0,18,5,47.46027896706885,-122.30923171729336
2021-06-07,59.73546875000004,41.6,770.3199951171875,5.657288130154463,0.0,18,5,47.46027896706885,-122.30923171729336
2021-06-08,64.48007934570316,100.0,695.0399963378907,6.332926133582423,0.0,18,5,47.46027896706885,-122.30923171729336
2021-06-09,64.66986816406254,1.4,830.9171264648437,5.8544162872591,0.0,18,5,47.46027896706885,-122.30923171729336
2021-06-10,61.57578857421879,82.2,653.0199951171875,10.21350296141963,0.0,18,5,47.46027896706885,-122.30923171729336
2021-06-11,63.18089111328129,100.0,180.12000045776367,5.883689879954528,0.0,18,5,47.46027896706885,-122.30923171729336
2021-06-12,72.63880126953129,100.0,778.3199951171875,4.780095174332914,0.0,18,5,47.46027896706885,-122.30923171729336
2021-06-13,66.85817993164066,100.0,261.13999938964844,4.579438007505347,0.0,18,5,47.46027896706885,-122.30923171729336
2021-06-14,64.96562011718754,81.8,357.9599975585937,4.402387177259018,0.0,18,5,47.46027896706885,-122.30923171729336
2021-06-15,64.92788208007816,97.0,735.3599975585937,11.23988365118071,0.0,18,5,47.46027896706885,-122.30923171729336
2021-06-16,68.99721801757816,34.0,818.1400024414063,7.338553010540949,0.0,18,5,47.46027896706885,-122.30923171729336
2021-06-17,73.70343139648442,0.0,831.5400024414063,6.855557015040932,0.0,18,5,47.46027896706885,-122.30923171729336
2021-06-18,70.99447753906254,0.0,820.6400024414063,8.162126977361465,0.0,18,5,47.46027896706885,-122.30923171729336
2021-06-19,73.75731933593754,5.0,799.6,5.507029351892098,0.0,18,5,47.46027896706885,-122.30923171729336
2021-06-20,78.93166015625005,90.4,815.5,9.002215520790589,0.0,18,5,47.46027896706885,-122.30923171729336
2021-06-21,85.56937988281254,0.0,825.4799926757812,6.126706012755518,0.0,18,5,47.46027896706885,-122.30923171729336
2021-06-22,75.87696655273442,0.8,813.9400024414062,8.661890046220417,0.0,18,5,47.46027896706885,-122.30923171729336
2021-06-23,72.3931469726563,40.8,826.739990234375,7.32618768032332,0.0,18,5,47.46027896706885,-122.30923171729336
2021-06-24,79.20890014648441,59.0,799.139990234375,7.327154138870293,0.0,18,5,47.46027896706885,-122.30923171729336
2021-06-25,86.42439086914067,0.0,796.3400024414062,8.803792451536818,0.0,18,5,47.46027896706885,-122.30923171729336
2021-06-26,96.15267456054691,0.0,801.5,5.953872218850192,0.0,18,5,47.46027896706885,-122.30923171729336
2021-06-27,106.89411743164067,0.0,814.8,10.619105659155817,0.0,18,5,47.46027896706885,-122.30923171729336
2021-06-28,110.0224194335938,0.0,813.3799926757813,6.9474041457299425,0.0,18,5,47.46027896706885,-122.30923171729336
2021-06-29,85.24187744140629,0.4,805.9200073242188,8.334396011248947,0.0,18,5,47.46027896706885,-122.30923171729336
2021-06-30,77.7138256835938,2.2,785.1,9.214744045019474,0.0,18,5,47.46027896706885,-122.30923171729336
