date,hrrr_tmax,peak_cloud_cover,peak_solar_flux,peak_wind_speed,soil_moisture,snow_depth,n_hours_fetched,n_peak_hours,grid_lat,grid_lon
2026-02-01,52.084809570312544,84.6,171.2200002670288,,,0.0,18,5,47.46027896706885,-122.30923171729336
2026-02-02,49.027479248046916,100.0,49.58000082969666,,,0.0,18,5,47.46027896706885,-122.30923171729336
2026-02-03,56.85474365234379,100.0,137.34000272750853,,,0.0,18,5,47.46027896706885,-122.30923171729336
2026-02-04,60.681062011718794,61.0,230.81999626159669,,,0.0,18,5,47.46027896706885,-122.30923171729336
2026-02-05,60.53763549804692,3.2,260.0400043487549,,,0.0,18,5,47.46027896706885,-122.30923171729336
2026-02-06,54.64923828125004,81.6,248.48000373840333,,,0.0,18,5,47.46027896706885,-122.30923171729336
2026-02-07,50.96156738281254,100.0,51.71999950408936,,,0.0,18,5,47.46027896706885,-122.30923171729336
2026-02-08,49.69275634765629,55.8,244.25999450683594,,,0.0,18,5,47.46027896706885,-122.30923171729336
2026-02-09,48.26365478515629,50.2,228.92000007629395,,,0.0,18,5,47.46027896706885,-122.30923171729336
2026-02-10,51.11955078125004,0.2,284.1800006866455,,,0.0,18,5,47.46027896706885,-122.30923171729336
2026-02-11,50.25207031250004,8.8,289.28000259399414,,,0.0,18,5,47.46027896706885,-122.30923171729336
2026-02-12,47.66825073242192,4.2,290.1800003051758,,,0.0,18,5,47.46027896706885,-122.30923171729336
2026-02-13,48.48601806640629,100.0,141.33999786376953,,,0.0,18,5,47.46027896706885,-122.30923171729336
2026-02-14,45.85600097656254,96.6,231.54000091552734,,,0.0,18,5,47.46027896706885,-122.30923171729336
2026-02-15,45.10860107421879,17.2,289.4400016784668,,,0.0,18,5,47.46027896706885,-122.30923171729336
2026-02-16,39.59104736328129,87.2,116.5400001525879,,,0.0,18,5,47.46027896706885,-122.30923171729336
2026-02-17,41.983979492187544,87.4,183.1400016784668,,,0.0,18,5,47.46027896706885,-122.30923171729336
2026-02-18,40.70780761718754,91.6,161.21999893188476,,,0.0,18,5,47.46027896706885,-122.30923171729336
2026-02-19,38.14887207031254,64.4,267.28000259399414,,,0.0,18,5,47.46027896706885,-122.30923171729336
2026-02-20,41.70360839843754,100.0,136.2400016784668,,,0.0,18,5,47.46027896706885,-122.30923171729336
2026-02-21,49.050385742187544,87.0,215.28000030517578,,,0.0,18,5,47.46027896706885,-122.30923171729336
2026-02-22,49.37250488281254,100.0,133.31999893188475,,,0.0,18,5,47.46027896706885,-122.30923171729336
2026-02-23,46.72831542968754,100.0,136.339998626709,,,0.0,18,5,47.46027896706885,-122.30923171729336
2026-02-24,42.740388183593794,86.0,62.540000915527344,,,0.0,18,5,47.46027896706885,-122.30923171729336
2026-02-25,47.00918090820316,34.4,243.0800048828125,,,0.0,18,5,47.46027896706885,-122.30923171729336
2026-02-26,47.21468017578129,57.6,271.2199951171875,,,0.0,18,5,47.46027896706885,-122.30923171729336
2026-02-27,48.26310546875004,37.4,309.5000030517578,,,0.0,18,5,47.46027896706885,-122.30923171729336
2026-02-28,49.15662353515629,100.0,348.8199935913086,,,0.0,18,5,47.46027896706885,-122.30923171729336
