date,hrrr_tmax,peak_cloud_cover,peak_solar_flux,peak_wind_speed,soil_moisture,snow_depth,n_hours_fetched,n_peak_hours,grid_lat,grid_lon
2025-08-01,79.86560791015629,92.8,735.5400024414063,,,0.0,18,5,47.46027896706885,-122.30923171729336
2025-08-02,79.15006835937504,0.0,758.839990234375,,,0.0,18,5,47.46027896706885,-122.30923171729336
2025-08-03,74.2711499023438,100.0,712.260009765625,,,0.0,18,5,47.46027896706885,-122.30923171729336
2025-08-04,73.74726684570317,63.6,642.5599853515625,,,0.0,18,5,47.46027896706885,-122.30923171729336
2025-08-05,75.80852172851567,100.0,653.9400085449219,,,0.0,18,5,47.46027896706885,-122.30923171729336
2025-08-06,66.99605834960941,74.6,254.22000122070312,,,0.0,18,5,47.46027896706885,-122.30923171729336
2025-08-07,71.3575756835938,26.4,603.4599975585937,,,0.0,18,5,47.46027896706885,-122.30923171729336
2025-08-08,75.41048706054691,8.4,752.9800048828125,,,0.0,18,5,47.46027896706885,-122.30923171729336
2025-08-09,78.46078613281254,28.6,732.0599975585938,,,0.0,18,5,47.46027896706885,-122.30923171729336
2025-08-10,84.59835327148441,0.0,732.7,,,0.0,18,5,47.46027896706885,-122.30923171729336
2025-08-11,86.94646118164067,0.0,729.939990234375,,,0.0,17,5,47.46027896706885,-122.30923171729336
2025-08-12,89.15377929687504,0.0,730.6200073242187,,,0.0,18,5,47.46027896706885,-122.30923171729336
2025-08-13,76.09284790039067,4.0,710.2600036621094,,,0.0,18,5,47.46027896706885,-122.30923171729336
2025-08-14,73.51237915039067,99.2,689.639990234375,,,0.0,18,5,47.46027896706885,-122.30923171729336
2025-08-15,66.17785156250004,100.0,47.960000610351564,,,0.0,18,5,47.46027896706885,-122.30923171729336
2025-08-16,67.05412109375004,71.6,442.59999389648436,,,0.0,18,5,47.46027896706885,-122.30923171729336
2025-08-17,71.89458740234379,99.0,702.0200073242188,,,0.0,18,5,47.46027896706885,-122.30923171729336
2025-08-18,73.27743652343754,91.8,657.3200012207031,,,0.0,18,5,47.46027896706885,-122.30923171729336
2025-08-19,67.90292480468754,100.0,145.9199996948242,,,0.0,18,5,47.46027896706885,-122.30923171729336
2025-08-20,71.76796997070316,1.8,715.2600036621094,,,0.0,18,5,47.46027896706885,-122.30923171729336
2025-08-21,76.2482495117188,19.2,700.5,,,0.0,18,5,47.46027896706885,-122.30923171729336
2025-08-22,86.68949096679691,0.0,707.6000061035156,,,0.0,18,5,47.46027896706885,-122.30923171729336
2025-08-23,90.59485595703129,100.0,687.7599914550781,,,0.0,18,5,47.46027896706885,-122.30923171729336
2025-08-24,87.00331542968755,100.0,620.7200012207031,,,0.0,18,5,47.46027896706885,-122.30923171729336
2025-08-25,86.53650634765629,92.8,621.2799987792969,,,0.0,18,5,47.46027896706885,-122.30923171729336
2025-08-26,85.67204711914067,91.8,667.0200073242188,,,0.0,18,5,47.46027896706885,-122.30923171729336
2025-08-27,78.25891235351567,98.4,515.8399963378906,,,0.0,18,5,47.46027896706885,-122.30923171729336
2025-08-28,81.07602661132816,2.8,635.3800048828125,,,0.0,18,5,47.46027896706885,-122.30923171729336
2025-08-29,80.51457031250004,100.0,614.5599914550781,,,0.0,18,5,47.46027896706885,-122.30923171729336
2025-08-30,77.80017822265629,97.2,607.1600036621094,,,0.0,18,5,47.46027896706885,-122.30923171729336
2025-08-31,78.20139892578129,29.2,605.8199951171875,,,0.0,18,5,47.46027896706885,-122.30923171729336
