date,hrrr_tmax,peak_cloud_cover,peak_solar_flux,peak_wind_speed,snow_depth,n_hours_fetched,n_peak_hours,grid_lat,grid_lon
2024-12-01,47.56591308593754,4.2,139.5999969482422,1.4673107623964894,0.0,18,5,47.46027896706885,-122.30923171729336
2024-12-02,41.75881469726566,22.0,126.60000190734863,1.5472435693970827,0.0,18,5,47.46027896706885,-122.30923171729336
2024-12-03,41.716462402343794,52.4,135.23999996185302,2.299940010752549,0.0,18,5,47.46027896706885,-122.30923171729336
2024-12-04,44.16289794921879,8.6,133.4999984741211,1.3952014266690966,0.0,18,5,47.46027896706885,-122.30923171729336
2024-12-05,47.942414550781294,71.8,109.87999663352966,3.213070639256376,0.0,18,5,47.46027896706885,-122.30923171729336
2024-12-06,48.12209594726566,91.0,123.96000022888184,5.105241813330876,0.0,18,5,47.46027896706885,-122.30923171729336
2024-12-07,49.54301269531254,54.0,44.099999618530276,14.260829850054403,0.0,18,5,47.46027896706885,-122.30923171729336
2024-12-08,45.379139404296915,59.0,46.45999965667725,6.201016835950666,0.0,18,5,47.46027896706885,-122.30923171729336
2024-12-09,46.33846557617191,7.6,133.1600025177002,4.538849123266663,0.0,18,5,47.46027896706885,-122.30923171729336
2024-12-10,43.57859008789067,96.6,98.74000053405761,5.267399339761119,0.0,18,5,47.46027896706885,-122.30923171729336
2024-12-11,46.63141601562504,28.6,133.62000274658203,2.319427293926477,0.0,18,5,47.46027896706885,-122.30923171729336
2024-12-12,43.370454101562544,100.0,31.360000228881837,3.9479368499938468,0.0,18,5,47.46027896706885,-122.30923171729336
2024-12-13,46.25854003906254,100.0,41.520000267028806,5.752386801974469,0.0,18,5,47.46027896706885,-122.30923171729336
2024-12-14,45.460603027343794,92.0,52.99999923706055,15.254582244077778,0.0,18,5,47.46027896706885,-122.30923171729336
2024-12-15,43.20104492187504,81.0,117.10000057220459,3.9445188376292792,0.0,18,5,47.46027896706885,-122.30923171729336
2024-12-16,47.92840698242192,94.8,79.52000198364257,4.604132357285228,0.0,17,5,47.46027896706885,-122.30923171729336
2024-12-17,52.536896972656294,100.0,33.83999991416931,7.806712951923123,0.0,18,5,47.46027896706885,-122.30923171729336
2024-12-18,51.87200439453129,98.6,99.9000015258789,11.053662218064133,0.0,18,5,47.46027896706885,-122.30923171729336
2024-12-19,52.28113525390629,99.6,76.04000186920166,5.082225589663425,0.0,18,5,47.46027896706885,-122.30923171729336
2024-12-20,53.42261474609379,100.0,54.54000053405762,5.14902905014661,0.0,18,5,47.46027896706885,-122.30923171729336
2024-12-21,51.68128173828129,92.8,71.34000034332276,11.769707340054529,0.0,18,5,47.46027896706885,-122.30923171729336
2024-12-22,49.89517944335942,100.0,29.139999771118163,7.107283298014181,0.0,18,5,47.46027896706885,-122.30923171729336
2024-12-23,51.16327636718754,100.0,99.36000003814698,5.213144118704558,0.0,18,5,47.46027896706885,-122.30923171729336
2024-12-24,48.57445800781254,9.6,137.7400016784668,8.92024680508006,0.0,18,5,47.46027896706885,-122.30923171729336
2024-12-26,47.786408691406294,68.6,124.02000122070312,11.90161162150295,0.0,18,5,47.46027896706885,-122.30923171729336
2024-12-27,45.72680175781254,99.4,66.9000015258789,9.109718441936627,0.0,18,5,47.46027896706885,-122.30923171729336
2024-12-28,47.195509033203166,100.0,44.099998474121094,12.435354833510441,0.0,18,5,47.46027896706885,-122.30923171729336
2024-12-29,44.56296508789067,98.0,28.279999923706054,10.796639062907957,0.0,18,5,47.46027896706885,-122.30923171729336
2024-12-30,44.51149414062504,85.2,113.75999946594239,7.221873585005655,0.0,18,5,47.46027896706885,-122.30923171729336
2024-12-31,44.60652587890629,100.0,130.6399974822998,2.7836954451907006,0.0,18,5,47.46027896706885,-122.30923171729336
